70
70
28
487     97
461     92
101     20
233     23
155     15
283     84
298     29
439     87
475    237
219     65
395     39
160     64
234     46
484     48
192     38
463    231
174     87
272     54
216     43
493     49
442    132
262     26
402    120
153     61
 12      3
348    104
449     89
190     95
104     52
313     62
139     55
 70     21
305     30
174     34
433    173
371     74
 46      9
218     21
323     32
140     42
435    130
328     98
 91     18
278     55
286     85
 77      7
462    138
324     64
 75     15
276    110
259     51
 92     27
376    150
 60     18
374     37
235     70
274     27
403     40
282     84
252    126
473    189
195     97
 62     24
306    153
112     11
337     67
324     97
474     47
326     32
215     21
793.16	351.07	29.11	940.10	88.44	689.51	125.91	195.34	519.26	863.48	667.05	801.06	722.55	863.01	770.61	974.51	442.80	50.47	97.28	234.38	34.30	711.43	961.85	930.53	726.56	310.28	491.00	792.08	493.67	936.33	497.59	286.83	287.40	525.70	226.93	374.84	215.21	351.84	569.18	733.47	215.32	236.23	534.53	936.86	99.24	305.13	911.37	541.04	354.60	8.66	774.43	387.91	719.09	736.28	318.44	445.65	46.56	808.44	237.72	539.23	744.77	734.31	825.07	32.17	260.01	52.00	406.00	474.22	402.83	974.18	
207.68	617.15	210.42	741.21	554.01	308.66	46.34	465.39	848.70	399.94	473.04	623.12	786.85	192.13	359.40	105.29	636.78	404.96	912.73	873.51	943.19	657.50	607.82	768.26	688.66	866.83	819.25	94.67	341.05	222.09	68.85	547.73	838.24	278.27	288.94	392.25	585.92	334.28	856.64	434.62	733.23	329.68	57.74	520.08	520.81	416.14	624.37	157.60	820.10	537.10	31.10	763.29	194.59	637.92	531.55	882.26	504.75	350.80	975.92	844.79	571.89	44.77	392.52	410.12	322.04	680.46	801.37	906.96	14.75	658.01	
341.58	746.98	986.69	398.32	267.06	507.50	813.47	890.43	664.09	633.57	427.53	694.20	396.86	621.12	332.12	927.41	503.38	835.86	278.22	479.30	680.66	849.10	523.07	73.18	259.22	844.11	752.65	60.60	751.07	766.39	717.60	92.65	513.37	704.29	489.98	779.43	211.79	303.44	669.86	874.88	936.02	97.38	569.08	332.88	717.50	900.19	260.29	220.88	736.06	537.51	699.18	416.71	386.61	222.25	488.89	644.84	66.36	241.54	704.43	816.44	7.93	422.03	908.09	520.31	126.32	398.06	299.74	337.10	700.51	968.60	
211.99	636.52	65.98	780.06	968.40	782.49	680.25	228.69	3.37	416.31	765.20	701.55	832.02	151.81	922.80	320.92	795.65	988.17	561.45	500.08	804.60	568.39	921.11	712.69	88.69	47.43	110.75	387.43	383.54	810.26	356.03	594.52	446.78	421.01	374.58	415.18	203.50	54.84	642.88	205.87	470.15	408.08	906.42	302.17	558.89	829.22	622.09	354.54	817.39	183.54	853.62	621.99	750.93	774.74	334.68	838.62	821.17	444.44	226.05	204.70	254.70	581.08	798.23	700.48	2.10	172.81	115.66	204.60	226.65	757.54	
409.47	695.80	165.63	315.89	996.97	723.52	145.12	619.06	78.06	961.51	801.60	930.69	583.50	552.52	705.42	917.19	391.15	526.59	361.62	616.20	730.30	615.32	197.28	528.52	315.80	198.38	700.34	430.46	401.98	925.99	188.01	810.45	621.79	352.63	126.34	618.76	76.15	270.45	237.81	153.22	231.96	39.41	83.90	814.46	590.93	788.33	731.65	981.08	314.92	93.27	597.28	45.22	707.59	793.56	572.75	23.39	990.93	273.08	452.86	392.91	199.07	639.86	203.36	819.85	991.50	328.69	438.61	67.65	598.15	675.42	
219.87	829.11	713.83	302.77	643.57	304.76	91.10	375.22	285.84	405.02	467.50	882.12	449.25	175.09	675.68	21.99	197.48	666.61	294.07	649.34	59.52	492.14	289.20	261.87	311.99	280.70	589.57	749.60	347.35	187.71	425.02	566.22	16.82	138.85	867.99	659.40	442.61	958.10	34.62	727.45	363.12	501.12	609.57	811.37	675.21	285.25	832.36	871.69	950.86	126.43	521.03	10.38	617.57	809.23	271.25	928.56	89.94	859.82	678.17	436.29	47.53	103.19	2.51	63.35	241.04	869.50	721.75	682.65	827.60	755.37	
410.10	190.72	256.49	19.68	2.09	930.70	303.92	833.45	802.39	254.78	958.88	323.42	264.16	576.45	132.66	534.42	505.01	221.59	394.23	183.17	656.88	440.77	285.36	658.39	503.12	525.40	527.90	224.87	208.04	355.50	979.24	617.15	545.22	235.73	635.82	546.31	166.43	938.75	379.75	967.82	193.53	338.63	291.25	456.69	914.07	422.90	990.11	419.08	643.49	384.34	601.26	300.38	824.11	885.62	957.77	327.23	411.02	485.67	551.11	618.06	840.16	530.35	235.21	385.38	765.08	870.03	930.69	930.52	808.78	310.44	
898.34	2.31	648.07	189.59	458.00	562.15	611.49	448.11	980.23	254.98	831.45	581.49	554.36	655.57	467.11	512.12	981.80	877.13	996.79	532.90	495.19	836.95	63.25	729.40	222.34	827.34	599.43	153.03	757.86	408.20	462.47	656.20	409.51	110.55	844.78	866.52	671.69	456.27	314.63	651.93	710.25	146.08	233.42	264.60	800.65	699.53	775.73	782.45	576.66	772.52	315.35	71.85	609.47	377.61	800.24	830.80	204.94	399.67	982.83	961.80	806.87	445.30	618.00	216.38	554.85	462.78	82.90	226.54	918.05	396.53	
877.47	628.30	541.61	110.88	891.90	342.26	809.41	667.63	124.71	386.07	440.15	439.06	456.92	49.61	815.66	257.16	879.42	20.61	655.83	862.25	981.41	462.70	307.55	599.41	678.08	861.40	62.18	759.98	87.94	979.23	156.51	964.40	607.53	697.12	75.29	499.43	39.38	883.70	167.06	163.09	269.77	606.21	601.15	725.69	654.83	416.82	981.85	534.24	436.42	637.68	396.49	417.83	100.37	703.04	17.24	777.45	564.44	78.42	537.44	651.37	57.66	692.95	615.77	664.19	390.07	690.06	163.62	428.45	573.76	329.68	
590.54	842.54	934.89	191.69	568.23	589.72	607.51	550.08	123.96	43.93	187.76	519.45	460.76	287.13	222.49	477.00	64.59	785.93	554.43	601.02	437.30	611.08	293.97	53.07	275.27	683.04	742.13	437.88	111.49	315.90	766.57	701.03	158.44	701.46	891.72	725.67	291.18	499.23	275.75	414.14	542.16	462.51	932.59	2.93	748.65	155.08	478.93	812.23	940.01	33.36	413.26	377.31	643.44	706.23	429.38	917.70	389.27	171.52	355.59	499.76	486.41	122.15	200.79	643.85	822.61	92.52	369.52	113.79	590.75	644.27	
526.93	132.91	106.78	459.52	134.84	854.43	613.60	612.77	666.66	553.61	645.13	79.92	929.91	288.56	785.15	359.29	206.26	174.42	529.81	560.85	673.18	16.22	682.01	872.98	659.07	504.62	964.49	28.59	617.41	555.24	671.87	144.33	687.16	777.65	602.85	821.00	632.08	216.45	433.77	298.74	769.05	78.89	377.67	698.97	366.45	162.82	58.26	571.72	336.24	587.07	132.57	9.43	602.29	813.58	881.40	261.37	318.19	845.90	288.96	934.60	401.14	959.83	78.94	88.30	737.48	680.79	908.29	369.56	896.24	342.06	
667.30	665.29	419.95	44.96	364.26	785.41	206.78	421.52	357.13	542.03	8.59	488.70	550.45	609.89	302.27	431.86	870.25	619.47	277.75	159.22	554.07	677.89	119.04	632.01	765.19	855.52	312.79	673.48	225.08	209.03	15.54	891.38	873.32	434.50	935.34	237.58	219.90	142.12	658.10	576.03	683.15	665.69	64.73	233.60	275.57	366.00	664.46	145.83	984.47	941.21	304.04	538.54	619.10	422.09	170.55	384.29	277.61	482.34	57.77	501.69	690.37	72.32	393.06	563.69	505.81	328.40	800.27	724.72	469.52	458.37	
300.75	152.67	124.06	364.47	385.27	398.63	729.47	49.73	543.46	713.94	989.93	846.51	252.48	609.04	268.60	422.02	992.33	545.21	903.36	50.10	46.90	593.73	121.42	438.96	157.43	626.23	766.36	956.70	350.95	235.88	415.07	650.69	387.55	538.13	15.17	771.82	935.77	743.64	820.55	479.23	457.58	810.49	325.74	709.05	419.52	593.33	131.08	411.85	138.54	34.44	460.95	184.44	627.18	581.37	622.39	783.60	207.60	388.75	740.30	557.55	623.64	155.37	208.25	11.19	692.50	222.41	782.01	628.27	965.05	602.56	
107.50	422.63	413.05	432.23	131.68	831.57	25.57	261.76	243.42	163.11	295.20	703.37	346.54	921.37	284.73	967.94	704.97	491.34	356.69	445.28	48.89	979.33	599.65	256.13	989.52	292.15	477.55	771.53	919.42	442.59	374.09	26.92	864.22	786.14	458.16	994.90	617.71	482.72	256.65	860.13	644.83	550.85	563.50	990.37	472.22	847.23	958.31	177.20	338.57	315.00	621.47	386.46	294.33	221.12	641.59	283.84	512.28	119.14	55.37	431.70	560.73	428.46	457.62	424.95	214.61	914.78	419.85	831.32	397.50	675.50	
691.45	42.33	226.35	254.95	32.70	697.58	102.18	990.02	873.77	439.75	305.02	495.25	825.20	598.34	715.37	466.79	881.18	227.65	584.93	935.55	658.35	145.66	364.02	115.98	569.61	577.62	30.76	988.46	408.94	427.26	663.96	100.39	468.59	889.32	354.34	500.29	586.89	455.51	490.31	460.67	894.26	794.32	954.92	719.46	392.66	670.29	186.26	273.85	896.94	770.18	209.40	555.30	914.84	572.41	670.27	484.46	150.03	700.03	472.91	557.97	127.29	136.88	657.36	594.87	26.20	11.70	95.16	612.09	466.21	584.47	
72.76	360.47	378.79	27.68	79.93	770.46	696.97	265.19	44.30	593.91	35.37	252.70	149.21	949.22	824.11	818.48	433.67	973.14	518.51	905.59	531.12	644.80	42.47	188.48	239.67	67.66	199.18	333.83	678.75	664.39	917.30	750.51	24.86	296.10	777.19	103.80	66.55	474.15	367.98	109.85	68.06	402.36	361.55	216.27	351.58	185.66	34.75	784.25	158.81	552.26	689.84	688.93	197.06	731.31	876.41	435.73	797.97	75.59	768.56	476.72	738.98	685.86	227.23	762.84	980.96	4.42	865.64	47.51	477.58	233.62	
156.37	544.64	634.98	516.92	759.91	985.56	701.58	793.66	769.81	859.39	345.92	459.65	548.32	541.98	190.95	424.73	976.70	987.92	499.32	745.26	464.64	238.30	431.12	690.88	1.14	412.08	694.30	865.77	458.59	171.87	99.39	613.96	715.51	733.37	130.88	475.42	718.93	831.46	269.08	488.74	690.86	614.00	947.38	239.18	155.97	138.33	662.91	132.68	126.25	162.22	876.94	589.89	399.52	308.06	280.77	399.65	719.14	974.06	265.43	177.73	145.94	363.82	790.69	860.45	97.19	920.56	335.86	815.12	752.03	603.94	
303.86	442.88	217.94	251.24	681.06	372.91	388.57	343.97	504.59	513.82	505.19	381.52	103.72	903.71	688.58	383.49	303.36	407.72	357.55	567.79	584.44	502.49	930.61	375.13	362.93	27.80	295.69	697.80	841.93	47.72	301.74	145.79	489.60	518.68	396.03	170.66	890.59	783.60	513.62	395.17	297.42	18.81	775.70	400.14	921.52	464.28	782.63	224.88	870.99	140.18	791.67	455.44	641.67	722.28	829.56	4.60	749.08	125.26	701.40	591.01	171.97	3.14	735.80	660.57	520.82	131.82	830.23	411.40	914.42	343.86	
805.58	211.85	361.67	581.28	610.99	283.19	45.55	393.62	507.07	915.54	532.79	298.74	370.98	174.46	21.02	200.54	178.06	769.10	324.80	878.46	360.11	495.77	880.60	95.91	156.35	401.42	226.73	985.58	811.82	141.15	329.44	617.40	352.00	690.11	198.68	961.98	972.30	243.23	355.60	479.38	158.77	887.39	777.12	528.75	61.85	797.14	728.29	238.92	566.24	53.09	117.38	925.35	547.86	996.99	21.26	703.21	398.41	246.99	688.79	210.23	387.14	18.23	826.63	738.14	707.34	25.30	700.12	679.64	267.53	55.72	
159.02	425.30	942.11	935.14	953.05	3.96	732.28	681.34	241.88	298.52	733.43	358.27	223.87	281.29	355.25	244.14	983.50	752.66	490.13	672.29	961.88	876.27	689.53	788.51	614.40	396.87	812.81	314.52	76.51	80.34	369.24	234.53	504.64	311.35	169.67	457.69	314.31	900.95	139.03	555.19	199.47	871.46	912.46	422.34	152.75	267.71	665.48	136.25	20.37	155.60	807.55	981.25	31.87	497.07	769.76	645.28	892.94	582.58	958.80	968.45	661.92	328.04	202.99	166.56	638.38	371.66	623.26	951.69	272.61	761.29	
506.89	471.08	632.75	419.35	892.42	784.50	686.06	557.90	919.75	705.42	712.50	727.30	686.67	743.37	224.38	456.43	388.65	117.32	39.01	347.44	85.77	699.93	674.48	287.76	865.50	312.86	658.42	488.75	264.56	930.02	250.04	770.45	401.10	881.79	189.79	293.52	666.28	874.85	850.41	586.04	580.27	562.91	313.34	266.94	306.28	536.72	722.38	693.93	653.03	760.39	41.37	737.81	460.32	714.85	25.57	325.82	27.72	682.99	813.57	291.28	613.01	63.61	61.72	14.11	944.40	250.52	306.63	610.68	125.37	157.04	
196.72	704.64	718.95	509.06	970.58	25.23	45.78	692.96	718.16	697.81	453.35	758.53	435.62	912.67	473.38	460.18	238.49	500.10	143.17	52.06	790.38	755.18	114.67	851.10	768.29	59.07	101.62	74.91	668.75	225.98	230.95	864.47	929.62	948.90	373.53	900.20	973.14	418.31	593.16	691.30	116.12	46.51	449.83	550.73	958.19	922.21	10.92	196.68	422.31	153.08	247.74	212.69	907.26	361.42	63.79	675.55	419.49	164.41	749.47	88.24	389.39	979.42	951.71	319.01	928.32	325.24	219.21	901.46	742.55	811.37	
592.76	857.66	856.89	42.59	408.39	815.07	963.80	418.31	11.75	386.12	570.39	258.50	597.81	477.66	618.91	660.60	153.21	38.40	824.01	901.67	125.64	213.40	881.09	77.35	531.41	809.41	401.60	749.62	710.87	144.14	560.99	303.63	1.81	417.87	345.22	409.20	232.95	309.02	826.51	243.70	694.14	396.90	501.20	291.94	873.56	120.11	951.54	26.77	157.52	775.55	927.44	282.16	987.95	808.53	358.51	519.35	617.95	759.11	268.97	328.82	902.25	828.96	631.45	903.06	246.83	975.66	312.26	478.78	284.68	138.77	
721.48	977.82	534.67	222.68	269.76	408.23	341.80	221.31	434.00	498.31	995.86	361.44	779.47	983.80	169.98	137.99	503.15	786.92	896.09	771.12	115.74	798.34	600.07	746.19	701.40	845.90	721.86	13.66	324.68	6.54	151.42	46.16	983.36	685.09	267.84	253.12	93.32	608.64	473.43	526.32	106.95	469.28	886.76	885.42	453.08	56.74	23.41	955.23	842.66	918.50	726.35	957.41	716.84	326.43	703.60	418.25	172.33	425.45	430.90	496.01	430.99	581.33	541.17	414.35	266.42	808.01	666.47	358.74	416.65	139.90	
