70
70
42
375     37
312     31
489     48
193     96
143     71
359    107
227     22
317    126
238    119
405     81
312     93
151     60
279     55
250     75
 52     20
218     43
201    100
191     19
377    150
194     97
 96     38
305     61
484    145
363    181
340     68
 70     21
183     73
384    115
491    147
481     48
284    142
450    180
430     43
164     65
121     36
 36     18
497     49
231     46
 58     11
 28     11
457     45
 38     15
396    118
304     60
257    102
419     41
 88      8
120     60
220     44
419    125
335    134
143     57
381    152
 32     12
169     16
423     84
128     25
361    144
190     76
121     36
439    175
 82     24
119     35
139     13
179     53
266    106
213     42
 55     16
 90      9
128     64
570.12	6.81	882.34	34.70	44.60	117.20	756.82	192.23	186.01	979.52	573.31	817.40	413.74	482.30	721.84	442.24	928.72	830.13	21.88	317.20	977.06	807.43	497.90	32.16	133.77	782.92	806.81	168.66	920.51	622.82	252.97	490.64	628.63	135.31	524.34	672.23	251.51	281.16	863.46	436.52	260.68	436.77	253.91	673.43	918.07	974.75	115.67	846.79	804.88	136.55	163.99	781.95	942.98	660.89	813.11	76.76	443.81	619.92	244.42	364.32	242.74	496.39	853.96	870.37	630.70	378.30	542.60	881.21	658.46	406.07	
317.72	918.14	841.84	570.64	591.57	759.91	545.39	706.24	606.70	350.27	841.79	769.68	132.22	784.77	430.58	944.33	860.53	873.38	564.25	104.95	237.70	805.99	600.34	91.66	676.36	231.04	468.96	218.96	112.24	127.42	624.03	428.97	45.57	465.87	998.61	636.14	225.78	544.00	342.38	831.47	893.27	184.17	601.16	25.49	967.94	31.73	968.82	828.48	904.11	533.07	932.42	141.82	339.06	532.76	232.48	15.42	762.79	700.44	233.38	874.03	826.86	856.42	303.00	871.43	322.29	301.61	507.57	547.06	844.60	848.95	
378.53	737.87	33.12	978.69	762.36	1.06	10.42	731.18	828.54	913.53	264.25	760.96	55.35	602.31	293.71	286.83	616.73	56.51	986.27	849.11	929.54	813.14	705.53	232.54	684.57	27.81	533.15	192.14	573.88	377.75	41.09	951.41	115.63	73.20	930.10	876.99	73.27	939.52	608.17	900.80	853.05	871.42	661.76	907.40	473.73	954.48	194.23	90.45	10.98	180.50	938.57	939.52	992.64	644.09	172.07	677.21	670.91	704.22	868.34	244.78	81.97	908.43	196.19	196.59	980.63	126.29	73.58	53.90	65.81	680.75	
953.70	917.86	552.16	615.46	825.26	25.89	569.94	19.49	115.34	579.92	198.99	53.91	519.44	191.63	697.00	690.51	867.84	367.91	394.72	736.18	611.70	475.69	644.61	806.89	671.28	625.24	932.18	743.86	678.14	996.99	424.61	631.84	914.84	975.77	247.30	740.10	1.66	816.24	758.59	116.01	396.16	956.59	168.92	914.60	148.22	864.92	605.10	16.06	232.84	998.83	751.25	843.53	474.52	395.86	650.42	145.80	21.10	582.60	888.67	698.25	579.59	313.28	330.09	494.43	289.05	576.39	234.53	289.72	392.63	992.12	
404.72	787.78	948.71	572.64	702.38	96.93	437.56	307.49	111.99	669.40	306.31	862.24	512.93	779.83	258.10	163.35	924.63	278.20	744.95	813.30	975.44	324.54	126.58	305.53	817.97	414.63	880.92	52.50	703.35	273.55	44.62	108.07	61.33	992.33	679.71	762.71	89.26	117.27	70.20	200.26	785.67	375.51	62.49	298.60	155.34	319.59	460.95	79.98	596.79	205.90	892.28	572.23	529.44	18.86	876.76	347.41	432.50	757.68	398.91	135.84	31.23	442.54	242.92	91.56	434.87	921.63	853.27	523.14	38.90	922.47	
722.39	823.57	297.98	783.89	122.16	452.33	103.48	582.11	531.30	699.27	787.01	423.58	271.50	316.46	441.45	148.26	662.87	872.94	904.94	61.78	8.79	935.17	503.32	250.70	26.73	937.19	172.33	879.00	460.33	210.23	801.47	182.72	33.80	99.46	965.61	154.96	550.78	69.08	736.07	82.09	767.35	523.08	504.67	38.85	838.54	945.12	186.11	501.41	818.06	91.05	562.19	825.84	26.23	65.51	76.55	51.96	2.70	247.88	929.96	462.02	457.11	731.44	643.74	489.90	829.90	609.35	643.86	380.68	677.43	379.93	
461.76	444.79	902.01	965.43	482.64	740.55	910.55	667.75	241.95	728.60	757.80	803.14	554.45	783.03	867.65	629.99	833.99	869.34	876.87	763.95	331.37	333.98	495.39	974.11	822.88	325.29	583.46	466.74	704.96	260.90	845.67	166.73	704.68	747.68	132.16	187.32	488.23	42.71	854.06	729.18	770.31	611.86	532.32	324.76	394.89	399.97	953.75	228.88	269.32	830.62	991.83	599.68	164.60	487.22	573.79	986.48	811.51	157.26	453.22	516.47	417.15	298.89	682.20	121.83	46.57	813.35	308.15	533.79	855.06	162.21	
262.98	625.37	773.08	794.30	949.13	167.97	194.27	902.88	395.85	462.59	733.50	387.68	62.27	897.10	873.90	635.07	883.58	685.41	791.32	336.80	201.88	208.48	634.68	883.07	329.31	680.25	696.43	636.46	214.04	551.49	797.67	476.02	176.85	570.74	270.32	125.98	737.71	463.59	28.86	133.56	925.18	761.36	520.23	986.46	658.46	394.13	621.53	542.04	79.54	412.85	877.83	280.42	620.33	512.52	163.49	948.63	192.76	858.92	585.09	405.80	410.40	382.76	880.82	586.26	952.50	151.14	711.24	690.21	613.74	739.10	
822.77	538.92	500.46	343.00	525.38	158.92	736.13	146.91	699.96	814.67	558.76	577.80	95.09	179.09	90.31	257.58	127.72	282.07	116.50	711.81	686.88	525.90	94.57	567.70	112.16	47.07	717.85	822.40	736.29	331.58	561.50	559.05	869.50	61.96	901.06	394.88	219.88	637.19	540.79	918.84	451.86	99.55	496.64	545.95	277.64	585.95	802.53	404.36	867.02	918.03	116.17	553.90	443.93	209.74	121.61	555.09	255.82	838.45	377.49	991.10	170.03	937.99	550.16	39.54	998.95	451.21	433.42	218.83	88.40	973.21	
137.67	539.26	72.76	633.31	85.22	349.39	219.26	886.75	752.75	86.28	804.78	867.92	639.18	248.71	77.66	759.79	802.80	332.48	598.24	180.28	323.58	767.27	118.27	872.73	805.81	117.22	323.95	239.23	335.05	411.35	212.43	471.72	949.61	284.19	105.03	34.83	632.58	323.28	920.58	385.33	408.56	725.35	253.25	47.74	973.06	329.91	806.53	775.85	661.39	404.77	955.14	983.96	172.04	73.41	856.70	976.85	189.63	180.65	216.07	523.68	590.99	427.51	994.40	540.61	710.70	99.43	574.44	343.28	421.71	495.02	
727.61	829.27	220.37	979.86	876.02	193.43	309.77	682.55	968.28	970.16	87.32	923.42	954.12	258.36	995.83	810.82	235.21	185.46	990.47	450.28	708.14	581.46	876.79	702.54	122.07	587.49	800.97	695.51	929.76	222.69	190.53	657.38	51.96	409.89	637.24	926.98	602.32	946.01	609.53	570.60	916.17	695.85	494.02	870.30	953.21	489.85	681.12	188.42	674.31	671.59	637.70	382.45	253.05	514.49	84.99	374.12	101.97	884.97	69.63	31.74	107.65	259.16	688.11	158.61	668.05	325.35	85.59	270.37	271.36	694.12	
839.97	187.54	389.97	333.98	57.83	343.18	822.83	737.95	530.60	497.14	409.54	168.30	878.59	661.59	681.79	962.58	35.71	782.76	847.55	104.34	813.50	954.20	362.49	501.61	112.82	30.54	825.97	197.41	299.91	97.33	890.54	139.87	283.87	280.51	472.86	340.70	622.70	295.68	78.65	153.30	791.82	487.19	320.60	670.41	148.77	2.39	632.99	183.48	784.15	480.54	286.82	597.65	434.74	648.31	99.26	546.56	677.85	924.23	742.97	976.76	21.56	633.51	116.63	304.42	913.02	588.49	644.12	535.72	883.18	721.77	
688.02	675.00	208.96	8.61	345.40	356.73	10.00	977.39	539.21	793.14	457.93	825.03	390.79	891.67	473.33	489.05	438.23	151.19	413.28	181.20	127.95	433.83	813.71	243.58	737.25	726.74	831.07	381.38	262.45	714.25	103.15	949.47	389.24	311.10	957.08	733.65	666.84	966.08	711.04	206.05	759.22	168.97	31.07	150.02	60.64	503.41	638.06	497.87	653.59	51.34	678.07	780.54	484.17	491.79	24.12	221.43	218.52	854.19	601.80	479.97	568.43	703.95	429.44	956.68	15.05	386.53	690.32	680.89	352.61	401.36	
885.93	111.83	569.33	916.00	260.85	628.97	419.41	897.91	126.84	73.00	948.25	803.92	852.54	432.42	295.70	875.65	652.85	513.22	729.84	254.65	992.20	298.27	957.59	421.64	254.95	971.65	807.17	944.28	652.53	159.77	345.64	538.46	270.60	913.97	454.47	530.45	542.95	872.88	428.36	668.79	944.88	376.61	472.71	797.41	808.03	767.41	673.06	460.88	280.63	402.90	714.53	272.83	700.18	672.12	693.47	954.13	643.77	500.63	898.41	296.30	659.41	244.04	833.76	929.01	158.02	288.23	459.46	699.96	161.11	886.82	
368.75	105.98	263.43	840.46	902.39	71.46	607.86	575.46	531.34	887.49	977.36	245.87	160.32	677.54	916.99	852.79	631.67	560.76	353.42	530.08	856.05	12.83	773.12	689.82	940.84	930.14	977.05	400.30	630.10	138.15	287.12	997.85	243.13	549.55	838.31	145.53	620.01	446.17	719.99	151.35	333.66	697.35	396.22	492.98	374.89	313.21	345.77	6.57	872.97	698.19	535.64	729.02	710.01	308.76	418.84	650.85	238.90	395.89	51.14	868.00	533.04	337.26	865.85	775.17	885.81	704.16	919.70	505.81	150.33	639.69	
656.16	483.00	337.04	52.38	974.98	710.94	364.59	320.74	716.50	237.56	18.93	252.15	965.58	727.94	559.91	384.42	378.79	797.81	779.30	428.94	665.82	312.34	765.20	531.67	87.52	651.00	235.83	7.22	156.82	385.17	645.91	811.98	867.16	981.95	863.36	842.14	692.89	227.96	162.89	409.39	464.51	180.82	660.53	430.09	907.76	220.44	813.51	286.55	18.26	592.81	714.49	683.07	904.16	479.69	214.74	990.67	130.69	449.58	996.89	286.50	833.74	642.80	98.49	700.91	624.75	960.85	543.05	317.64	188.80	704.94	
726.02	652.32	884.75	386.56	82.41	792.52	606.00	894.92	79.07	623.25	487.74	792.56	306.33	391.89	272.24	520.07	382.56	401.93	968.64	379.45	687.44	802.39	22.25	784.92	503.29	646.00	745.77	46.34	962.64	933.57	750.28	688.66	585.89	635.03	75.22	667.30	427.55	680.22	562.22	505.62	303.47	49.96	298.17	608.80	440.85	569.42	128.86	822.41	970.35	97.51	201.87	657.78	898.89	223.12	442.70	402.19	868.12	188.47	447.53	830.76	122.05	197.81	519.43	706.94	831.84	593.64	374.24	259.39	273.86	935.46	
764.01	576.33	984.41	62.18	185.13	425.26	630.60	312.99	247.68	600.94	409.50	448.54	258.73	308.39	670.66	700.43	709.58	538.79	887.90	157.10	369.55	9.95	353.91	887.98	715.88	185.75	481.62	90.12	444.13	754.48	25.58	208.14	330.81	9.99	269.32	514.94	434.25	898.92	826.93	680.93	499.86	236.43	129.47	757.59	543.82	799.14	458.02	253.39	337.92	345.92	409.50	706.48	354.87	762.40	594.45	70.75	947.15	76.07	159.87	391.28	829.55	184.45	598.42	160.37	193.44	866.74	674.30	626.69	765.66	501.23	
307.62	265.52	736.66	436.09	23.11	280.48	235.22	480.13	532.87	572.15	825.05	941.37	278.62	179.91	703.77	872.08	249.67	650.92	947.15	408.54	42.20	776.71	591.98	639.63	936.07	784.42	506.37	610.37	411.11	272.03	111.61	717.73	536.55	847.27	153.82	558.66	127.74	388.04	38.79	659.61	959.19	862.83	600.98	237.82	42.75	304.75	109.90	291.41	954.67	57.05	698.95	995.87	832.75	290.93	635.50	768.82	75.35	141.87	379.20	485.46	412.90	489.81	203.19	948.46	337.07	356.01	507.12	463.82	743.05	544.91	
123.43	702.24	407.74	723.41	939.06	449.48	28.16	48.95	739.89	981.83	105.00	438.84	977.70	936.75	728.77	613.19	705.58	803.12	754.06	84.78	288.58	166.96	573.58	490.77	115.42	909.65	845.78	621.54	373.47	588.83	166.44	495.90	291.07	573.18	219.31	230.13	22.67	246.47	278.08	761.56	228.30	382.08	200.40	205.99	318.84	928.17	818.18	24.42	731.30	572.25	108.19	19.88	738.21	680.77	509.65	852.63	590.43	355.42	474.17	962.90	943.25	639.61	458.80	234.32	212.79	677.11	463.45	234.46	922.58	740.53	
995.02	150.87	122.61	195.43	355.86	440.45	123.60	174.05	463.87	853.90	745.29	571.06	872.77	483.50	251.83	382.42	336.13	841.26	736.84	809.30	804.15	680.09	448.91	262.95	913.41	660.71	939.06	376.85	894.17	861.64	117.38	889.19	12.51	238.99	84.62	367.37	678.44	207.22	540.42	142.31	61.11	285.71	712.36	932.89	768.21	963.19	315.30	104.34	804.45	52.14	912.64	608.61	731.23	361.55	870.56	644.64	22.26	809.62	21.49	915.42	671.25	137.87	804.61	682.76	375.87	888.23	50.13	54.31	95.45	589.55	
195.62	155.56	874.25	906.98	88.45	642.46	870.18	402.75	745.81	674.63	453.90	658.45	283.24	185.13	20.00	153.79	828.77	41.25	962.41	849.27	955.67	633.66	986.14	760.29	316.42	362.01	648.52	365.55	415.32	742.96	954.10	609.93	897.53	828.36	516.92	984.97	470.82	387.09	387.72	216.63	61.72	840.62	874.07	343.96	25.75	893.07	496.75	853.52	933.32	459.16	702.79	889.00	92.83	688.93	649.28	408.25	50.94	297.80	772.80	465.25	40.77	726.91	75.19	937.29	555.26	591.10	922.26	26.08	977.20	309.99	
241.71	38.92	150.61	115.78	381.87	175.35	8.85	877.62	28.88	941.17	336.78	730.66	830.17	428.61	419.59	479.45	835.86	469.53	776.25	608.66	933.78	816.02	335.57	8.97	753.31	889.83	599.07	675.57	914.91	576.27	984.56	156.62	614.18	135.16	271.39	995.05	309.52	279.24	872.67	337.39	220.41	209.46	68.05	50.58	637.06	486.64	529.03	472.92	955.17	305.28	81.58	888.95	121.30	416.15	896.92	873.60	305.98	495.99	549.17	220.89	72.26	533.73	376.50	685.44	667.89	646.90	680.49	976.41	925.14	553.17	
313.80	145.55	761.62	380.86	195.13	398.68	866.50	723.16	870.61	821.67	28.44	951.19	710.62	148.73	367.34	607.54	22.34	672.32	103.53	570.51	892.20	174.79	104.24	268.71	859.23	771.14	914.60	539.72	747.55	839.74	92.89	61.35	984.30	853.51	441.21	179.43	252.19	307.72	901.59	122.80	129.39	929.03	73.99	839.01	77.76	440.32	446.55	99.10	112.64	549.08	668.61	4.84	722.87	771.86	272.55	582.10	543.00	187.15	121.82	290.55	26.90	213.70	350.90	11.19	67.21	791.11	189.62	318.40	98.83	91.21	
