70
70
35
155     62
438     43
255    102
 92     36
471     94
297    118
478    143
350    140
233     93
 90     27
 21      4
297     29
484     96
276    110
379     75
425    212
463    231
 20      4
236    118
295     29
365    146
489    244
211     21
133     39
330    132
117     35
459     45
167     50
300    150
276     27
 18      5
307    153
168     84
400     40
130     13
312     62
489     97
 49     14
350    175
239     71
202    101
126     63
355    106
313    156
321    160
429     85
385    154
 21      6
264     52
 52      5
211     42
196     78
365     36
495    198
118     35
490     98
184     18
182     91
494     98
288     86
 74      7
249     24
 57      5
107     42
170     68
406    121
320    160
176     17
 48      4
495     99
857.66	282.82	249.49	622.94	405.79	886.67	620.40	848.46	384.16	584.41	168.57	597.07	559.52	759.61	719.01	935.34	278.37	977.52	37.31	827.20	191.60	195.31	307.05	687.11	339.35	371.64	297.67	649.70	655.33	301.71	168.56	512.98	583.53	417.05	135.93	988.31	303.72	755.33	836.77	686.89	339.74	5.35	283.95	898.25	763.96	2.96	833.60	42.33	979.48	869.91	868.53	171.08	65.22	175.58	857.19	403.57	546.22	154.87	53.27	201.55	455.57	220.83	713.54	39.10	636.88	848.47	27.41	939.60	603.80	863.18	
626.49	942.54	867.53	909.44	840.79	631.49	911.40	674.39	672.82	890.88	544.30	541.35	61.96	608.52	715.93	918.15	12.09	262.15	73.02	64.36	462.71	527.59	284.19	176.25	565.69	920.07	24.71	592.10	859.67	627.51	455.29	486.16	570.05	322.82	395.60	410.85	953.30	307.00	85.24	626.12	197.88	628.54	167.47	258.84	237.05	882.40	176.99	248.14	144.55	249.01	311.50	606.26	775.61	594.69	781.51	341.30	514.76	805.22	932.40	374.43	432.74	387.69	859.59	2.79	709.51	255.19	412.63	662.81	561.18	496.87	
288.93	758.06	125.41	455.41	16.90	361.46	337.81	192.89	608.60	481.36	440.91	919.11	87.62	216.51	513.80	868.13	556.81	28.57	673.35	489.21	402.00	106.09	875.90	261.59	107.87	585.41	515.78	519.51	248.22	76.96	16.38	536.15	834.02	140.78	990.56	849.92	501.24	328.36	42.81	109.85	808.72	482.72	28.95	895.35	698.23	541.76	763.47	255.04	569.32	436.82	743.25	970.32	541.91	619.15	231.91	648.78	204.56	746.69	168.29	451.78	822.65	183.67	986.93	656.67	323.45	977.49	506.58	823.69	305.85	548.40	
932.54	114.57	31.12	960.49	9.92	728.35	502.25	772.39	982.39	71.57	209.22	725.64	41.90	750.13	344.79	272.81	398.91	548.35	19.50	566.20	999.12	841.15	748.87	986.05	497.81	72.32	963.54	4.40	895.01	269.39	551.79	827.54	382.96	581.91	788.04	391.88	310.25	290.29	164.28	292.64	360.86	372.49	18.28	401.76	122.62	362.07	673.57	520.54	909.41	692.07	86.74	908.54	533.21	834.61	894.59	31.03	905.92	858.12	34.42	800.93	127.51	585.22	628.48	509.47	167.13	416.51	900.35	476.38	705.80	64.63	
768.02	66.66	436.12	785.30	467.42	557.74	147.36	140.99	78.28	56.78	832.05	164.02	964.31	365.27	997.63	858.90	395.29	903.55	717.02	428.72	704.48	843.53	13.94	332.96	353.00	180.06	748.47	253.35	655.44	454.27	316.98	423.46	519.93	752.10	208.76	986.35	309.85	355.12	127.33	387.13	410.89	958.39	550.15	375.21	323.66	547.77	234.11	717.95	451.32	950.13	146.67	155.81	793.66	159.60	487.76	146.67	338.67	236.24	399.02	993.11	689.51	715.00	416.57	209.44	467.10	624.32	195.79	775.95	978.44	322.12	
163.07	389.34	280.51	712.22	763.54	603.17	259.99	996.65	321.12	710.31	946.78	466.79	865.12	740.45	625.39	352.88	886.11	963.06	588.12	285.13	956.16	277.63	999.13	372.73	486.07	466.23	996.06	680.86	242.18	974.50	2.99	404.25	363.84	282.50	116.47	127.38	884.66	375.46	124.03	205.78	85.78	70.81	671.57	949.90	810.26	296.96	302.78	696.37	260.01	889.90	980.51	216.18	167.53	979.64	587.91	652.60	445.87	583.97	333.46	687.05	558.46	335.45	91.30	921.30	616.95	206.78	48.68	501.61	581.24	171.71	
706.39	666.02	241.53	377.96	615.91	51.79	673.91	917.69	747.16	932.93	807.59	727.67	149.11	974.12	707.30	736.02	626.72	153.18	319.98	959.19	839.23	877.45	294.64	929.53	798.74	910.58	136.30	846.42	412.19	716.54	18.14	118.58	382.56	258.66	495.54	997.47	309.45	169.45	915.16	56.62	102.38	722.75	783.28	250.48	696.87	490.59	985.50	323.59	642.76	305.48	282.78	481.99	182.93	576.42	411.52	980.67	487.00	546.82	827.10	898.19	263.36	844.24	16.77	644.92	102.90	511.30	642.39	411.35	679.75	557.55	
466.97	781.13	280.30	250.25	31.61	976.17	739.84	17.11	299.76	382.60	321.60	581.54	863.59	503.53	157.96	275.11	484.20	643.95	820.93	311.30	542.14	84.29	155.54	557.90	728.22	257.44	69.21	370.61	667.79	747.96	927.16	134.76	529.08	207.45	384.01	559.69	183.62	123.85	575.81	482.38	505.45	896.41	63.92	369.04	399.93	220.88	643.15	883.13	863.83	464.08	194.43	405.97	547.38	348.97	962.88	275.59	605.41	32.08	645.20	273.20	779.04	572.35	406.96	308.12	778.81	789.97	866.82	961.43	912.83	442.62	
443.81	418.28	339.03	506.74	786.32	737.96	726.62	429.48	621.10	590.45	892.56	814.53	995.42	439.94	163.50	958.30	714.53	767.91	989.38	359.73	41.11	768.42	931.08	447.07	76.54	709.89	237.04	942.36	671.32	149.87	384.98	115.13	567.15	723.01	620.86	353.47	460.98	347.48	781.95	82.07	936.93	674.51	895.61	932.36	114.45	59.11	890.66	827.98	826.02	880.04	187.71	866.13	648.46	118.79	313.20	724.01	827.67	549.24	666.37	498.99	698.11	51.35	613.11	265.26	773.36	233.98	617.73	234.34	580.46	399.68	
315.41	517.39	74.20	211.01	449.75	187.65	269.12	340.41	15.62	95.14	220.45	202.33	960.27	867.91	320.11	273.47	591.92	147.79	821.71	258.29	645.77	519.81	308.63	258.89	784.07	81.99	491.87	401.80	315.33	72.33	800.49	629.74	588.72	873.68	839.75	38.47	61.33	108.88	377.87	75.95	203.02	597.32	277.28	163.29	465.24	596.40	435.75	57.16	743.18	257.46	314.44	388.95	776.27	622.08	646.84	560.34	703.07	138.71	961.15	18.40	210.03	761.64	647.14	797.75	635.32	486.89	835.22	695.65	594.77	213.09	
770.61	796.79	809.42	47.89	959.07	274.65	643.29	394.82	330.81	386.47	651.28	644.25	774.42	427.55	266.32	421.26	986.90	968.39	558.97	948.05	985.80	768.00	709.68	632.94	565.75	345.01	119.83	400.97	40.66	713.60	613.06	810.27	510.39	422.48	857.15	469.46	696.13	500.44	863.28	26.93	885.91	514.56	670.18	660.33	941.12	935.51	81.59	928.02	903.90	639.56	876.06	889.70	407.56	585.75	522.63	972.31	929.75	641.46	373.28	969.41	355.06	985.34	779.68	864.44	407.82	636.83	333.90	103.95	137.27	197.18	
129.89	23.18	710.75	799.07	682.51	651.87	734.58	763.10	579.88	638.48	402.66	455.94	528.17	809.21	41.69	50.80	781.52	970.44	691.26	154.80	939.86	46.32	140.15	719.54	909.76	546.97	356.37	243.66	649.92	492.65	439.85	778.81	514.83	150.60	577.88	197.34	801.46	312.45	959.43	381.34	949.93	362.09	836.29	478.10	171.30	876.98	527.91	951.82	847.42	219.17	106.63	787.28	264.49	245.78	506.81	174.25	791.75	862.18	416.92	441.67	354.83	855.77	220.48	868.66	6.36	797.36	65.99	806.82	109.81	25.42	
188.17	59.74	386.51	24.46	536.85	556.81	900.43	64.75	508.64	747.85	282.92	614.27	535.13	546.42	859.04	41.95	719.67	650.79	903.13	136.59	92.46	257.96	991.35	311.93	126.61	996.72	109.29	191.60	803.54	218.10	216.03	990.71	276.85	601.54	15.17	812.69	158.35	914.60	876.45	665.99	662.46	159.37	280.26	197.59	704.79	139.30	238.53	424.46	789.09	141.66	560.05	880.54	398.62	551.40	192.48	524.23	548.12	300.77	714.84	351.66	517.87	929.87	342.37	793.72	531.41	356.53	606.41	688.76	271.13	482.86	
354.75	932.59	641.23	634.01	130.18	346.02	772.31	367.71	769.48	561.39	508.37	329.53	441.93	905.99	879.93	633.41	430.22	428.04	933.18	145.06	778.70	451.05	74.92	121.07	244.76	605.33	476.60	850.17	294.09	746.74	333.03	647.84	679.33	973.27	281.85	808.50	319.29	54.15	176.21	88.77	614.55	683.58	417.30	56.48	589.57	297.22	688.89	19.79	724.27	622.07	163.85	502.97	73.11	237.78	623.04	316.88	842.11	99.64	167.05	136.20	845.38	499.08	783.04	524.71	472.35	64.89	333.21	790.64	118.04	508.42	
878.41	731.59	192.00	295.71	787.07	780.58	591.93	475.96	799.37	316.20	98.03	962.22	818.17	170.14	200.00	441.21	486.01	42.11	539.85	652.06	177.31	385.23	151.15	959.35	908.93	622.50	24.24	242.14	413.14	141.28	749.56	291.55	871.86	940.57	586.26	658.93	721.15	178.19	134.89	520.52	493.39	231.92	482.74	311.56	401.06	681.75	751.77	886.07	722.86	291.62	538.14	899.17	675.84	688.29	858.52	584.77	310.79	881.75	825.92	722.93	23.03	575.48	14.48	893.89	516.05	599.74	552.83	237.20	776.93	686.72	
756.71	270.32	917.65	239.46	580.88	318.71	920.20	332.65	204.78	643.06	623.27	741.92	542.23	299.11	430.21	400.75	882.88	739.99	282.50	708.80	462.92	304.53	284.28	476.40	198.43	799.33	76.14	750.26	36.53	852.07	436.98	792.24	122.39	354.63	31.70	702.27	672.33	950.90	34.92	876.11	593.96	657.19	618.03	136.19	955.29	48.24	535.94	838.18	787.23	817.44	546.98	250.15	121.97	830.26	725.55	319.39	629.59	800.69	69.65	665.12	652.76	505.63	457.36	774.15	859.25	488.06	476.42	531.58	438.95	510.34	
407.70	32.91	167.53	25.73	168.10	122.82	72.96	703.04	960.00	859.19	520.48	506.97	109.35	641.45	337.23	833.90	959.84	965.82	634.59	29.49	630.94	287.35	534.12	88.29	61.50	393.37	575.35	536.92	923.95	14.30	47.26	331.65	46.22	213.78	356.38	213.32	335.60	428.34	915.36	295.60	287.54	435.84	801.57	395.88	77.28	138.81	229.78	37.12	104.62	863.37	65.61	734.56	150.72	598.73	821.85	211.21	991.10	397.20	747.13	915.05	410.50	793.39	246.70	455.72	7.17	602.08	668.04	341.77	30.42	583.40	
636.37	316.96	19.24	437.95	711.84	95.52	575.75	940.62	131.65	679.38	803.99	196.26	413.94	953.70	793.99	235.79	164.92	785.08	631.99	911.05	700.14	42.50	704.44	945.84	497.22	710.61	547.92	165.26	52.38	577.34	747.66	687.76	893.30	765.90	125.71	605.14	860.42	700.46	545.76	991.07	379.84	349.75	187.33	792.78	303.45	980.32	28.57	467.37	765.40	659.56	378.42	465.54	701.06	82.86	411.38	198.28	792.46	958.30	362.53	843.85	535.64	110.19	531.61	428.95	875.09	656.31	34.09	735.52	356.77	578.85	
726.59	735.62	927.59	912.91	528.40	231.04	893.23	555.97	697.41	658.63	215.53	75.83	124.17	915.59	157.68	534.54	113.87	949.15	492.84	475.40	793.00	28.49	584.60	324.60	456.43	459.69	979.91	489.52	195.20	336.69	68.37	920.79	72.30	994.96	833.70	599.70	226.00	726.93	155.67	922.41	385.56	370.20	997.24	508.73	285.79	154.92	43.27	398.66	104.07	535.11	873.06	896.06	562.60	457.66	220.66	19.04	916.35	200.58	507.56	111.55	536.27	574.93	32.34	607.57	569.89	865.05	207.27	794.89	591.98	361.93	
717.30	976.54	731.13	714.54	485.27	16.92	868.46	527.54	414.58	971.53	62.65	287.65	867.59	624.25	744.31	88.26	642.29	660.66	287.84	149.85	771.21	823.10	723.77	802.56	430.67	293.66	667.60	636.94	88.56	259.58	997.87	804.86	236.12	729.00	519.40	720.38	744.92	387.86	247.92	159.51	359.39	309.57	446.16	226.98	932.82	190.47	314.24	575.10	850.13	601.08	723.95	621.34	424.18	447.72	423.89	853.85	740.38	91.50	490.78	827.94	350.07	488.65	632.80	585.19	217.65	152.20	305.57	961.57	539.06	552.49	
121.08	897.45	861.05	566.24	124.44	793.87	755.71	437.68	368.97	605.83	38.75	92.92	227.17	461.93	539.64	650.07	315.78	280.02	740.56	805.56	107.96	90.63	294.21	739.76	674.82	510.86	890.96	979.40	472.44	430.03	531.88	592.52	327.48	392.94	158.76	450.91	186.81	913.46	887.59	554.78	519.29	925.35	646.70	745.47	387.28	186.33	395.53	702.06	465.36	136.10	507.62	572.32	225.73	800.83	312.08	899.55	311.69	203.05	878.95	783.13	632.07	410.83	375.65	958.55	802.77	533.40	409.46	988.58	446.87	297.06	
543.36	965.16	222.40	190.05	710.63	608.68	375.39	106.16	310.74	839.74	241.26	817.36	412.06	465.99	618.19	723.14	365.54	928.89	925.19	244.49	712.02	557.26	654.33	87.67	515.81	457.10	620.07	924.27	445.68	66.94	221.33	988.04	32.10	442.73	178.09	741.73	51.41	552.47	846.89	361.15	392.22	88.15	178.52	803.28	553.13	795.71	526.42	917.67	724.60	451.61	162.16	436.62	8.86	815.49	523.28	523.67	272.59	143.35	447.94	717.27	209.29	668.27	705.30	240.39	111.00	882.39	981.12	161.41	434.86	828.01	
521.57	826.08	915.15	699.08	629.36	468.29	494.79	155.78	385.96	219.39	606.39	547.12	655.00	614.25	362.61	178.29	137.92	634.20	320.64	584.86	351.46	528.93	253.13	56.76	768.32	363.13	938.15	749.44	523.54	373.02	577.45	45.10	199.10	492.61	743.19	827.46	959.89	237.98	982.24	345.85	456.37	588.62	891.97	111.37	202.87	254.58	288.66	339.80	887.78	608.30	923.66	239.24	137.23	176.79	295.01	904.55	538.92	233.16	654.00	62.46	605.18	231.45	106.56	803.28	723.06	848.75	630.74	682.96	86.72	612.98	
28.81	542.09	201.60	919.78	652.46	403.47	174.37	940.12	742.27	62.15	548.41	665.93	300.39	684.64	841.72	594.40	589.20	380.64	826.56	243.20	442.09	431.74	473.65	547.65	235.02	196.71	396.40	864.76	878.67	482.12	477.73	906.47	24.21	678.33	826.26	675.67	81.81	999.62	615.79	823.08	61.77	164.20	489.00	361.16	847.84	330.72	954.56	437.04	710.36	781.12	679.24	152.45	212.86	152.89	699.11	446.88	348.60	95.50	311.63	227.26	576.63	788.37	133.74	599.84	466.70	958.99	275.51	547.50	958.61	890.29	
