70
70
7
126     37
123     36
485    194
335    134
 31      3
175     17
212     42
499    249
 76     15
425    212
464    139
431    172
449    134
394    157
376    150
207     20
 84      8
405    202
372     74
 97     48
425    212
 33     16
469    187
240     48
213     85
480    144
499    249
 12      6
 12      3
102     30
304    152
370    185
436    218
 51     15
225    112
412    164
111     22
381    114
 71     28
220     88
381    114
 56     11
214     64
153     45
271     27
 94     37
255    127
163     16
 55     16
210     42
 53      5
 25      5
268     53
436     43
122     12
209     20
450     45
 94     28
 25      2
476     95
 88     17
 72     14
341    102
235     94
 35     14
262    104
162     81
 50     20
172     51
354    106
402.55	712.41	423.87	246.38	788.34	585.09	741.60	774.88	460.42	142.42	361.03	4.94	744.69	498.56	346.87	947.15	780.68	605.55	620.07	419.34	841.04	166.99	966.63	865.75	459.92	729.40	612.01	651.13	815.29	764.21	60.26	217.83	476.62	483.13	463.21	264.96	68.22	204.81	39.83	527.64	346.23	399.86	531.57	90.92	897.43	877.45	38.07	678.11	482.99	657.14	97.45	324.03	823.13	64.08	189.78	283.06	792.49	800.79	933.18	607.77	565.00	992.44	824.61	41.62	475.58	287.82	305.58	542.80	491.63	344.41	
70.44	836.86	743.28	601.01	926.78	640.70	478.46	963.85	318.81	960.45	621.00	415.26	284.47	444.13	478.34	473.25	726.19	270.83	274.05	659.37	877.60	838.05	651.81	702.21	878.67	127.39	989.03	184.25	669.18	480.66	527.66	738.62	317.52	270.94	339.63	244.30	910.64	817.09	208.15	229.45	777.53	828.15	643.71	62.01	272.28	122.06	534.26	997.47	391.89	807.31	656.84	269.49	645.36	308.65	970.70	524.03	435.04	959.73	707.27	104.22	440.40	234.93	841.84	756.92	504.87	181.47	1.22	415.51	997.56	208.38	
643.96	775.09	36.53	287.67	836.10	307.81	408.73	370.36	305.27	799.61	177.68	961.11	69.10	822.04	269.76	39.81	346.06	703.79	998.54	53.34	807.02	438.93	287.27	648.86	195.85	791.13	829.33	196.08	206.64	826.89	403.46	849.60	601.98	438.98	137.27	438.08	745.79	545.00	807.45	51.06	344.61	984.12	12.17	412.72	806.16	280.93	451.52	152.22	983.72	450.06	204.56	790.74	888.00	490.82	439.60	83.85	281.96	268.92	278.93	487.60	95.81	681.39	337.20	696.79	120.37	473.47	134.87	865.16	18.47	941.32	
915.23	362.08	925.44	926.40	773.80	731.60	207.33	225.32	882.82	191.05	674.39	87.37	980.79	562.38	577.20	420.38	645.24	858.15	688.31	923.17	345.75	783.12	604.55	681.95	479.91	723.92	155.42	613.78	589.08	172.89	555.10	504.31	533.97	480.54	430.71	307.77	212.14	637.03	532.10	94.96	827.08	206.48	181.34	807.87	767.87	757.53	228.26	413.10	615.69	915.56	336.27	960.44	698.68	939.82	642.39	178.59	663.75	796.81	791.38	252.83	968.70	346.48	756.14	502.67	826.03	186.85	809.45	38.17	822.88	341.54	
132.13	649.97	547.03	312.47	457.84	314.89	70.00	685.09	727.00	684.69	600.66	63.27	645.13	299.34	3.09	287.52	476.93	665.84	84.33	268.31	917.67	53.04	613.79	673.81	554.71	439.82	859.65	364.16	476.99	682.54	704.70	608.12	332.50	251.73	919.58	789.34	565.62	988.58	474.43	292.62	673.27	75.09	354.89	318.40	373.43	356.98	604.92	849.37	22.81	688.25	117.68	939.48	740.28	730.47	613.29	295.00	170.28	472.94	658.15	646.27	155.48	362.85	254.38	486.98	613.58	173.97	276.32	179.20	162.55	749.75	
470.82	834.82	823.85	824.71	153.22	197.28	181.69	757.14	46.65	203.50	445.39	163.32	142.98	185.67	892.79	755.26	479.67	63.07	228.20	137.82	708.34	382.68	499.67	961.72	868.66	113.25	135.69	144.98	291.46	297.24	893.73	761.28	132.07	717.58	585.99	284.29	913.86	766.68	41.42	959.50	969.18	485.81	122.82	112.15	670.48	15.61	866.42	150.15	77.68	94.62	286.97	785.02	476.29	785.64	746.74	344.95	897.89	881.44	488.93	189.35	178.68	382.66	949.64	309.74	100.23	535.63	593.03	14.09	302.31	633.45	
972.59	271.49	119.26	95.42	382.64	788.74	110.03	249.06	937.89	186.71	342.67	224.85	970.73	817.97	10.49	717.48	162.92	907.38	598.91	650.84	96.74	776.59	33.50	46.37	86.33	132.74	581.00	678.36	145.83	882.31	311.81	118.42	153.80	430.07	212.84	535.44	218.82	321.87	783.50	156.70	507.58	126.17	380.56	478.32	943.14	390.05	195.80	106.06	297.43	793.71	755.90	393.16	570.31	788.40	438.53	655.64	920.14	19.53	334.00	65.96	900.85	644.82	183.39	54.64	74.89	395.23	589.09	292.71	716.10	372.58	
448.41	223.68	497.76	827.97	701.00	440.90	218.01	895.80	545.95	514.44	689.51	301.85	906.60	259.82	90.26	345.14	914.46	10.39	363.67	248.46	75.36	264.52	892.28	257.74	318.16	966.18	651.97	906.25	258.88	368.07	278.83	706.29	590.75	775.59	534.26	291.75	216.49	751.27	187.55	761.44	265.71	876.07	63.29	172.31	135.89	152.55	516.45	50.35	161.94	879.12	297.81	236.30	143.64	190.09	493.04	460.80	156.27	145.02	367.04	414.15	512.08	644.88	120.45	102.84	420.46	653.71	393.59	635.95	404.98	580.14	
397.39	669.69	456.21	459.68	841.00	591.10	611.23	357.45	640.44	772.17	236.57	937.26	8.47	379.21	127.35	500.52	839.01	282.62	644.53	206.05	695.77	156.62	849.92	815.22	258.45	270.39	468.93	651.04	905.34	872.91	231.18	302.73	542.60	686.39	761.41	383.60	277.49	372.64	740.06	916.93	144.81	975.63	854.19	152.28	354.84	980.54	651.80	193.84	263.16	296.33	398.89	957.93	451.95	248.82	773.15	709.40	518.21	242.08	360.44	423.55	114.99	590.63	725.27	656.59	277.02	486.68	40.19	553.51	858.31	779.25	
470.44	3.12	754.88	324.63	154.40	109.72	305.17	805.20	302.57	567.33	101.53	700.46	525.27	552.48	948.28	298.42	261.88	466.49	539.50	621.32	889.03	653.49	211.95	614.30	310.08	487.97	100.98	349.28	41.48	958.29	128.53	510.92	960.42	882.41	834.56	114.82	991.13	139.73	919.02	293.70	706.07	20.55	993.16	231.33	572.03	941.44	528.75	832.91	407.93	68.25	454.23	296.96	720.75	665.18	910.26	30.83	153.14	11.24	379.11	193.62	968.53	506.64	703.55	928.95	389.05	538.10	43.77	380.18	676.84	961.79	
672.88	382.90	981.34	666.04	613.24	553.38	607.48	141.99	386.28	15.41	209.24	839.51	311.37	928.99	504.69	221.63	958.81	656.83	231.87	337.92	849.46	200.40	843.56	553.00	129.35	232.61	91.11	172.13	611.79	766.94	133.92	284.68	149.84	115.26	949.72	762.08	667.64	557.21	903.07	53.92	571.62	112.31	892.44	881.99	41.29	397.13	103.61	999.11	53.96	334.48	337.03	902.42	533.89	180.59	455.42	662.24	412.20	545.53	833.37	23.99	312.47	966.28	307.67	461.31	81.55	257.39	223.39	748.19	813.59	126.46	
801.11	385.21	237.77	693.54	267.19	278.06	90.67	369.81	277.17	143.63	703.29	613.20	46.05	237.18	792.79	500.47	898.42	204.98	45.99	731.79	227.97	357.46	698.07	534.64	817.78	778.62	791.03	41.17	526.80	604.62	166.63	327.91	988.83	403.40	21.46	256.02	680.46	111.13	624.83	956.63	253.76	328.12	569.83	298.81	564.30	362.61	798.28	462.72	566.60	843.27	194.51	793.57	200.74	891.58	328.21	18.51	670.20	119.24	58.68	197.00	722.86	224.31	523.92	711.68	626.70	544.37	966.71	307.16	654.50	591.54	
263.79	907.27	918.66	832.61	206.08	482.96	195.23	4.35	944.69	760.83	846.63	139.19	554.40	47.36	30.77	881.61	64.87	699.97	999.85	122.55	895.97	722.70	345.86	419.89	434.38	971.56	963.26	401.09	278.72	617.77	991.63	541.51	525.03	910.29	374.13	730.11	393.25	568.35	733.46	337.94	329.18	580.09	476.13	882.58	626.45	505.91	764.19	690.32	205.88	764.03	811.87	101.85	486.73	157.73	520.74	920.12	129.29	484.00	321.21	407.02	101.77	312.84	947.53	625.81	223.13	321.66	355.91	615.38	889.01	89.38	
952.32	218.19	668.46	428.45	100.77	294.91	933.35	863.95	984.23	139.23	627.99	796.11	240.08	114.72	952.84	759.82	34.84	82.13	243.82	355.05	488.15	344.60	666.89	435.68	969.40	889.01	756.34	325.31	504.39	645.35	413.69	456.71	862.54	82.15	884.16	962.30	376.07	817.51	826.26	360.30	955.74	454.25	156.41	195.82	567.97	109.25	954.64	601.81	190.38	198.47	955.86	677.54	542.06	622.75	113.22	511.46	511.76	868.56	835.78	16.16	513.90	249.47	471.87	376.44	330.62	356.03	338.74	705.69	173.54	165.00	
65.99	129.28	618.25	221.40	324.11	186.21	329.65	278.75	787.02	519.03	476.21	742.89	196.57	18.28	365.64	308.79	528.74	876.40	177.35	364.51	891.56	690.25	612.98	363.43	66.69	942.60	718.45	404.43	648.29	890.99	568.43	713.28	20.28	186.68	933.68	343.38	371.90	263.33	621.13	158.92	781.37	97.35	900.81	976.94	114.62	266.44	285.73	642.36	142.84	462.08	6.87	34.40	152.33	618.85	396.82	218.02	561.45	115.28	621.45	209.74	6.27	189.88	922.02	25.54	375.57	855.70	367.93	746.46	119.03	988.06	
904.38	899.40	85.40	805.19	876.34	199.02	71.63	162.07	840.38	213.47	623.15	846.25	246.87	774.47	465.10	642.70	991.49	26.55	756.97	612.94	235.29	762.24	801.82	157.31	786.79	177.39	13.01	154.71	922.85	131.05	142.77	827.23	30.45	227.18	632.42	905.79	425.20	703.05	67.86	265.58	915.53	690.01	111.84	162.40	464.48	575.94	804.10	455.97	601.49	561.07	68.91	835.78	323.31	869.73	992.09	110.10	47.12	5.10	263.82	968.97	135.15	405.59	796.20	164.60	631.76	428.62	70.39	56.96	131.68	137.25	
321.54	47.20	826.27	432.38	208.60	290.75	8.32	12.70	745.72	608.81	572.77	813.64	444.59	895.08	683.37	436.68	5.18	729.49	440.79	268.00	698.47	574.94	672.58	494.67	738.53	304.35	922.29	807.92	360.31	53.97	944.18	680.85	100.17	770.44	113.23	307.77	61.19	120.55	319.47	805.92	728.36	891.23	619.56	172.95	786.31	302.93	608.64	790.49	32.42	49.43	58.49	729.89	623.36	730.08	224.56	361.90	34.42	146.85	169.82	393.73	199.82	113.99	74.59	298.99	883.44	186.82	605.76	943.63	306.38	924.22	
749.55	34.74	815.46	369.11	206.69	601.77	671.03	814.33	392.26	702.45	862.76	449.76	432.34	486.12	179.83	655.90	847.02	213.26	801.75	16.84	605.99	1.57	129.83	679.58	299.55	13.27	865.40	904.31	955.90	171.78	828.54	705.45	205.52	643.99	74.55	411.21	245.76	744.59	225.55	637.03	447.04	88.31	86.78	878.38	573.43	265.62	534.28	420.45	477.87	336.03	436.29	83.86	336.59	565.12	762.44	635.15	577.39	627.85	539.46	533.29	798.63	368.00	238.74	4.15	11.99	312.29	414.36	256.75	56.88	638.90	
892.78	502.92	726.21	978.56	381.30	299.64	244.18	914.58	719.09	721.05	250.61	155.38	803.91	586.20	719.50	566.36	221.35	296.89	194.21	759.81	829.18	991.84	127.81	67.92	994.98	138.80	379.21	409.34	394.55	435.09	48.25	287.33	937.01	773.46	265.89	318.31	73.10	509.07	232.89	791.19	230.12	482.50	945.57	34.03	68.70	665.07	599.39	289.06	960.96	792.60	48.87	790.14	784.43	175.68	857.06	779.42	313.48	236.27	188.76	707.03	670.35	236.01	993.36	607.36	9.47	259.26	924.67	81.57	767.33	157.56	
871.76	996.45	639.06	817.33	30.48	706.76	482.40	628.88	994.82	443.36	421.47	43.68	233.50	205.91	218.36	90.55	984.33	530.84	325.82	173.09	237.87	995.17	408.10	231.24	602.53	416.56	489.50	527.20	497.13	256.82	683.76	368.89	253.27	322.82	186.22	282.76	29.58	667.61	910.63	24.39	110.97	332.11	67.08	343.47	537.01	284.44	433.02	521.34	814.29	757.83	693.43	52.16	753.00	101.52	282.40	355.53	517.09	770.89	881.73	14.22	27.72	565.49	382.11	279.99	887.31	567.32	561.75	915.89	234.94	472.38	
939.28	344.91	803.49	6.36	687.37	340.50	289.80	120.39	860.84	104.09	877.22	554.27	155.25	630.23	654.80	436.64	984.76	171.88	207.54	866.49	185.10	234.25	431.98	566.21	513.24	319.29	133.54	74.99	235.18	367.48	546.37	174.46	711.38	349.86	179.82	398.76	689.36	468.62	518.15	550.20	571.71	395.37	104.47	725.96	25.60	758.27	162.60	10.36	929.15	369.14	875.85	114.26	602.40	307.83	679.47	115.64	626.13	812.01	189.63	860.30	179.49	735.00	34.76	889.87	84.86	213.58	288.63	773.22	681.21	805.77	
323.42	252.92	201.15	426.89	977.88	225.75	185.16	140.48	235.10	114.32	508.63	110.95	227.57	111.02	417.79	906.05	225.66	43.91	718.06	414.29	903.22	896.54	149.30	936.98	786.41	233.16	150.57	75.04	6.38	830.78	879.81	328.80	83.70	80.96	754.69	61.58	305.70	938.85	201.06	539.81	53.17	708.69	649.76	279.75	818.71	67.55	185.79	44.37	110.46	902.85	457.67	13.68	799.39	605.97	949.66	585.80	838.12	100.23	659.84	843.50	930.01	539.65	172.30	13.70	619.61	925.99	74.28	924.31	864.85	274.34	
464.12	917.02	982.03	113.88	196.76	800.74	180.43	381.55	844.11	289.89	284.40	301.78	302.57	83.79	906.75	252.23	668.59	744.87	351.46	328.43	588.37	281.47	867.08	759.67	294.17	486.69	685.66	367.45	411.00	550.51	640.79	874.11	467.52	622.81	986.99	663.29	423.55	167.42	44.84	267.66	456.31	328.24	568.44	757.88	411.03	475.19	10.11	79.62	220.06	360.58	407.05	807.43	641.05	274.13	567.10	934.22	759.82	252.76	301.67	170.81	802.27	941.45	44.93	269.79	564.27	31.92	932.07	986.82	198.34	975.91	
254.48	653.65	304.16	821.92	411.53	714.19	297.11	420.64	792.81	516.17	780.22	199.87	323.60	421.27	473.00	889.70	355.48	232.82	142.46	656.15	402.63	943.73	597.60	446.55	213.52	161.87	477.47	145.59	148.68	674.81	121.51	402.16	328.45	424.66	224.08	738.98	138.85	520.20	159.62	930.66	36.37	938.83	130.53	358.98	360.10	602.53	248.68	714.58	834.34	390.14	370.73	236.97	333.87	967.33	682.52	546.39	129.20	159.99	690.98	276.88	833.80	811.49	678.04	162.25	236.15	901.13	900.22	374.00	421.33	59.84	
