70
70
56
454    227
454    136
492     98
 93     46
238     47
466    233
 72     28
337    168
388    194
266    106
237     94
111     55
198     99
169     84
131     52
254    127
327    130
430    172
161     64
363     36
330     33
378    113
156     46
225     45
484     48
231     69
 74     29
 75     30
331    132
403     80
471    188
353     70
 75     15
328     32
401    160
220     88
123     36
334    100
408    163
 24      2
144     72
324     97
290     29
181     36
334    100
283     84
443     88
420     42
129     64
340    102
 42      4
355     71
359    143
241    120
448     89
370    148
107     21
 10      5
293     29
218     43
468    234
142     71
337     33
 32      3
298    149
 90      9
133     13
302    151
229    114
354    106
115.10	812.53	823.35	964.65	487.75	888.96	508.01	823.10	56.42	409.82	958.68	352.24	521.30	491.36	459.79	156.86	110.88	256.70	246.74	324.40	895.62	492.90	363.53	816.01	517.22	275.24	627.18	490.49	291.72	417.53	426.52	405.82	230.06	249.87	370.47	716.81	138.84	877.49	539.91	194.26	287.31	498.60	545.50	807.61	988.96	5.29	963.47	99.84	260.99	210.21	423.23	156.61	702.11	785.76	971.63	219.32	61.00	598.81	708.82	351.72	16.34	135.33	756.54	245.41	384.21	127.02	961.22	522.05	4.50	501.13	
715.30	290.81	998.73	260.80	98.42	987.69	265.09	61.88	87.52	525.08	271.09	509.76	680.70	972.20	295.52	652.32	191.52	355.52	251.13	899.34	706.24	266.48	34.67	462.78	510.88	417.88	588.80	472.10	938.93	592.30	972.24	654.23	882.11	970.97	914.03	979.52	958.65	179.12	41.41	46.18	703.21	311.50	554.93	383.90	283.69	849.45	36.23	474.21	204.96	286.36	373.55	910.20	551.84	407.22	372.98	62.72	824.10	960.78	533.82	763.02	553.08	506.06	417.25	435.18	477.03	331.28	414.71	435.68	509.40	455.12	
480.86	212.61	765.61	35.79	595.51	49.30	884.24	630.74	522.52	89.21	916.10	895.06	998.41	467.94	302.28	371.39	529.66	126.38	332.16	63.48	888.40	884.24	568.54	305.65	319.42	45.57	635.93	733.13	480.24	145.34	188.25	960.10	356.95	952.86	994.89	951.46	2.16	879.13	582.19	523.68	967.34	498.29	418.74	965.74	965.23	720.03	337.13	494.89	845.40	668.30	557.37	733.81	552.54	125.91	39.46	870.96	170.48	674.39	604.09	649.72	818.73	791.34	609.82	175.68	744.20	604.72	127.13	745.37	483.85	708.33	
269.05	451.19	206.62	686.79	416.93	171.85	406.81	753.06	665.74	252.22	421.36	223.12	985.02	972.90	348.03	24.48	843.86	517.51	697.87	447.95	167.23	516.60	239.29	776.05	691.28	982.49	380.77	817.41	727.86	863.62	525.74	995.91	314.80	731.36	682.70	730.73	902.22	89.51	483.79	567.96	340.73	904.15	790.08	325.75	877.05	138.11	349.23	720.91	654.61	47.11	168.85	820.84	562.71	407.15	596.89	253.99	389.64	976.66	71.41	117.50	840.28	596.15	113.41	155.08	327.51	795.10	884.81	229.73	883.61	368.61	
796.69	224.34	272.76	586.76	549.10	149.81	723.87	897.33	869.72	378.48	943.44	38.57	199.32	506.15	444.72	795.22	759.14	833.36	771.88	829.55	949.86	612.16	425.70	63.26	766.24	752.20	857.37	651.05	980.93	740.98	19.66	777.62	964.33	291.42	364.38	513.42	440.22	88.25	410.76	309.94	465.73	354.20	347.51	664.06	859.35	791.23	459.28	618.49	624.58	231.16	448.04	574.44	842.32	872.74	636.70	608.56	624.94	494.07	259.61	605.87	235.05	278.26	383.49	199.38	568.68	746.87	711.80	8.90	834.12	122.56	
317.84	299.85	475.75	664.35	962.91	335.10	455.58	422.18	952.60	80.16	652.34	400.64	653.60	494.66	273.38	290.31	103.22	897.32	783.38	361.82	503.19	18.43	639.08	885.68	216.81	207.76	632.54	927.62	215.66	466.66	50.18	532.50	765.51	524.93	196.85	728.42	859.03	651.43	150.60	811.63	730.59	801.95	212.27	384.19	296.61	484.64	673.49	398.82	381.96	456.87	759.64	884.15	474.30	398.73	769.83	690.12	605.48	402.37	617.73	820.14	868.03	666.91	352.64	633.54	191.84	548.49	361.96	50.88	199.92	511.56	
861.51	929.51	313.50	73.77	313.70	609.11	557.42	986.19	7.93	938.38	443.06	766.57	822.53	916.37	165.30	592.36	606.48	769.78	993.73	224.22	589.92	861.76	890.13	941.56	495.30	81.97	490.06	856.26	131.84	688.98	367.82	992.35	618.48	680.32	66.12	931.18	289.43	622.54	917.37	296.36	560.92	360.43	62.94	383.46	276.80	227.24	974.82	882.28	996.02	968.55	106.50	585.94	830.31	995.63	527.51	325.61	77.59	17.56	181.87	208.44	705.54	548.69	200.79	324.02	229.01	265.91	255.21	517.45	887.45	172.58	
812.81	448.37	532.01	874.75	830.83	807.81	101.98	805.64	690.10	98.00	774.19	795.60	682.95	604.50	791.22	210.45	929.12	867.81	227.02	110.99	76.25	931.56	658.68	276.04	255.58	886.69	540.94	509.79	404.14	428.39	681.36	216.95	875.76	213.38	91.69	706.59	21.19	192.68	512.23	710.29	289.68	286.42	505.88	971.63	889.93	297.10	182.08	819.05	164.92	408.10	929.04	240.17	339.65	587.72	515.20	594.23	474.41	56.15	104.02	877.55	483.54	784.38	94.49	359.30	996.76	185.19	65.89	17.95	376.87	577.12	
727.24	665.55	862.54	233.12	637.18	752.47	529.22	818.26	571.52	693.14	226.35	500.55	932.31	565.00	88.27	447.52	159.24	561.68	502.66	262.26	439.22	985.20	46.64	532.72	344.50	43.40	716.91	409.39	60.35	93.77	985.51	786.59	758.32	848.05	19.71	395.50	600.52	547.94	213.75	172.04	241.08	439.11	671.59	173.39	4.11	758.86	619.91	162.35	320.54	122.57	423.60	758.76	107.77	469.25	291.48	451.28	511.65	8.39	859.67	571.00	101.16	845.18	357.60	858.49	693.24	376.31	253.99	293.76	923.25	466.74	
464.80	164.33	904.85	136.40	336.72	907.96	894.26	955.62	70.31	214.80	78.19	492.91	972.56	184.97	961.16	264.04	635.25	472.81	271.43	494.92	43.81	371.60	340.10	400.41	230.08	33.34	775.72	483.07	326.10	698.97	948.81	789.90	862.29	853.66	925.29	199.01	761.62	819.55	154.64	830.92	34.35	231.83	323.83	6.91	415.80	284.99	269.96	51.05	756.79	540.39	544.96	799.60	910.98	884.06	200.01	141.07	916.40	974.73	623.14	242.49	673.70	571.95	32.39	535.99	425.61	956.68	734.00	187.23	776.24	887.64	
18.15	809.59	119.47	340.98	815.50	534.27	624.97	85.46	584.32	381.77	624.84	129.28	181.37	535.83	13.34	380.38	675.89	928.73	355.11	299.03	171.23	28.81	869.98	202.62	563.80	295.59	159.30	297.80	481.81	934.54	185.44	498.96	744.13	303.91	838.95	559.63	837.18	463.92	644.09	421.50	844.69	268.93	549.77	26.06	803.76	562.11	405.44	479.65	490.85	759.55	777.68	661.07	787.36	647.66	862.69	351.16	942.24	21.99	647.96	424.06	955.53	832.39	922.02	699.65	136.30	760.96	259.28	972.48	224.88	902.37	
393.98	69.57	171.30	942.75	94.63	974.06	504.87	499.07	453.71	994.71	258.62	231.39	655.79	45.98	878.04	518.47	396.14	820.29	539.46	44.10	244.34	494.99	875.49	166.36	194.64	11.79	926.32	452.92	983.28	151.21	355.29	377.26	219.77	525.59	320.01	313.40	499.64	823.87	811.47	952.35	818.59	70.09	183.74	474.37	115.08	61.78	991.85	510.22	881.07	531.31	553.32	125.41	26.29	428.81	290.77	219.94	439.60	217.10	671.86	422.88	367.30	27.15	799.13	586.08	551.74	119.14	898.48	51.38	942.01	709.95	
3.73	760.60	779.04	186.47	234.98	893.12	247.25	226.82	403.33	128.32	757.13	955.65	252.73	782.42	384.46	542.50	2.36	823.06	758.60	673.22	245.93	125.90	699.36	45.06	710.98	251.10	163.20	609.45	301.48	105.22	319.40	304.21	864.82	98.44	489.67	99.80	990.56	735.92	325.62	393.89	863.23	82.74	349.54	115.96	864.17	732.99	657.47	865.52	556.05	416.06	538.74	800.98	540.96	238.10	845.04	251.94	488.20	8.25	860.39	788.68	112.46	179.79	92.88	976.29	277.23	581.55	76.08	267.79	317.47	400.70	
660.68	180.70	482.44	10.22	295.67	346.61	742.21	952.13	212.13	298.26	368.20	749.87	99.24	908.16	986.97	943.29	160.10	475.17	950.53	20.49	263.85	63.00	199.28	355.73	39.28	475.51	936.28	114.36	742.30	253.75	514.06	402.98	433.46	995.50	412.20	728.12	342.11	154.41	680.26	553.23	451.67	48.45	303.10	549.92	955.61	290.07	493.20	115.71	764.24	443.73	135.20	28.09	505.73	333.48	382.82	544.01	807.99	319.10	657.37	550.30	571.85	171.43	952.28	5.31	166.93	364.48	732.43	508.04	517.90	412.69	
61.27	968.57	460.15	363.37	518.48	415.76	652.45	11.68	530.47	416.69	454.42	664.66	443.78	959.15	997.14	825.60	503.16	805.14	144.70	160.53	355.44	715.56	330.96	307.72	719.87	496.89	671.20	452.30	4.93	189.10	863.99	65.20	157.66	324.14	427.58	675.15	738.90	80.02	685.83	269.36	495.71	140.25	933.02	938.49	99.40	930.17	764.09	601.55	735.30	907.79	761.09	90.74	623.35	92.05	397.46	343.22	587.94	68.66	794.52	591.87	256.75	658.51	656.07	413.42	981.65	83.65	88.57	720.55	162.67	773.40	
988.91	657.38	912.65	921.93	595.87	12.05	852.10	359.97	612.60	587.40	267.76	373.69	677.14	890.11	464.74	74.60	233.33	52.68	142.26	27.85	643.55	398.01	685.36	299.63	810.43	667.01	382.28	897.99	387.56	543.95	671.39	376.47	201.33	584.04	298.40	796.21	595.09	150.50	156.17	207.69	736.91	422.93	580.38	414.05	313.04	45.12	487.65	545.37	96.80	628.91	572.22	739.35	26.92	257.58	38.98	836.34	923.59	420.26	734.34	311.15	963.21	405.73	686.62	164.54	988.77	984.02	959.74	583.86	134.52	115.92	
790.55	870.43	537.85	370.93	284.48	849.89	415.05	771.13	395.27	510.85	400.04	966.49	250.21	425.96	224.07	288.19	262.31	147.66	707.45	995.64	457.82	670.65	401.37	144.44	834.19	390.14	128.46	793.93	972.99	261.99	908.85	763.55	132.42	446.70	134.48	415.90	296.60	548.53	187.03	690.86	59.39	586.08	657.35	308.60	12.04	880.42	595.78	273.35	28.08	303.23	268.99	484.89	972.88	669.36	628.33	807.07	59.50	755.79	601.01	32.50	17.78	509.86	795.04	149.19	955.56	928.52	564.09	252.15	477.06	750.13	
942.02	535.44	336.21	599.36	843.04	347.25	479.78	438.82	619.60	506.86	741.05	887.60	990.75	713.93	556.96	619.08	521.00	615.46	374.88	122.01	646.96	391.65	630.86	442.00	539.85	586.42	370.52	103.94	837.58	846.57	853.07	779.59	382.02	189.28	378.96	225.06	535.53	857.74	662.88	155.13	364.60	403.93	42.72	355.35	117.86	598.68	973.43	637.86	214.14	348.31	758.87	860.10	738.96	389.74	302.09	278.81	975.16	671.61	381.75	812.74	518.18	234.82	592.33	899.20	423.10	970.29	124.25	957.63	828.02	786.13	
112.76	192.62	190.06	154.48	546.97	306.92	752.17	520.40	943.79	965.31	867.71	702.66	825.41	606.67	92.40	127.50	884.48	67.56	798.11	266.23	879.30	316.29	500.06	471.63	215.49	922.16	441.92	338.74	879.79	269.94	124.87	991.55	461.56	313.93	146.03	8.53	619.85	897.20	527.93	563.64	862.50	395.63	266.30	687.91	2.30	357.70	814.41	885.78	424.26	612.52	152.01	303.56	927.81	651.07	774.19	143.29	573.23	216.11	481.03	453.02	485.05	604.90	444.57	945.61	917.83	589.60	953.14	537.69	486.79	481.07	
101.33	349.30	875.70	366.64	37.21	877.00	723.34	850.62	762.78	147.60	463.13	913.79	450.17	390.94	564.86	224.36	533.23	138.08	439.47	14.26	590.10	923.52	618.16	34.67	869.14	536.00	623.26	822.28	73.68	110.06	303.34	174.02	458.36	179.04	539.65	494.57	56.05	262.99	345.18	817.83	409.60	807.32	731.62	858.76	198.25	296.48	83.12	730.49	433.56	521.59	743.75	23.66	445.11	361.91	57.33	314.25	896.91	679.59	136.53	969.60	788.65	438.87	143.61	247.01	616.91	682.26	740.57	671.96	944.25	85.75	
489.79	353.85	892.07	221.40	212.61	90.32	516.88	294.74	819.81	949.44	815.33	563.56	972.10	260.44	924.47	29.43	573.69	821.38	708.02	709.22	790.98	496.67	148.09	933.59	742.67	764.00	615.85	483.25	435.96	560.11	568.00	924.75	912.96	460.07	146.15	125.57	549.40	662.03	419.31	369.21	611.47	234.64	931.76	583.57	494.08	856.24	612.00	67.77	677.62	320.01	775.99	468.60	815.68	923.08	402.19	558.35	687.08	18.04	41.60	123.05	577.15	608.60	47.80	490.11	68.67	192.95	614.68	617.07	853.98	33.99	
985.27	465.45	267.63	917.04	49.02	760.71	773.27	660.02	827.48	450.89	979.03	603.47	918.49	794.71	526.55	320.68	353.07	213.63	337.72	393.67	335.68	913.88	2.27	382.48	403.99	69.94	574.43	18.67	686.01	428.41	51.66	671.28	892.86	318.29	588.32	940.89	79.00	361.59	600.90	905.48	811.49	579.93	508.95	729.98	374.65	35.50	50.66	726.71	248.14	387.39	120.38	582.82	301.26	121.64	964.30	704.25	190.58	538.73	721.92	875.59	966.14	772.59	546.87	859.00	90.88	135.19	799.89	168.88	495.78	400.79	
74.36	307.27	979.73	582.32	37.25	354.37	616.82	86.91	81.08	863.96	473.30	200.46	446.78	773.56	321.10	411.08	477.81	510.69	948.80	199.73	386.28	914.94	971.32	932.15	773.95	62.20	67.35	573.84	230.08	562.13	973.63	303.44	868.40	953.36	884.75	904.65	307.73	501.57	990.57	387.81	365.53	463.87	587.27	811.31	237.43	907.37	222.39	714.24	418.06	171.19	912.97	803.34	86.14	884.29	735.50	859.08	945.49	801.85	432.92	175.57	363.98	406.55	478.01	232.38	359.90	362.76	137.03	666.63	863.33	127.60	
54.44	228.87	590.46	640.71	40.18	826.89	548.08	261.57	541.13	965.14	431.76	454.10	768.49	516.90	338.40	503.99	375.98	283.89	305.83	807.90	458.45	668.81	214.44	935.46	900.19	573.35	298.22	37.22	239.98	161.55	163.82	293.42	389.42	753.28	933.12	428.60	580.17	481.21	689.16	121.31	446.35	120.92	574.41	214.84	636.82	911.81	717.83	12.80	195.69	23.66	819.70	653.15	691.47	34.14	588.61	591.65	606.49	885.83	627.87	845.46	47.38	790.69	138.88	435.80	543.98	72.00	863.39	124.15	552.21	552.55	
