70
70
28
242    121
285     85
 86     17
450    135
 33     13
249     74
 31      6
201     40
176     88
 95     19
161     64
183     36
218     43
119     23
394     39
 57      5
410     82
157     47
182     72
242     96
388     77
433    129
107     32
389    116
158     63
195     58
220     22
242     24
329     98
184     92
199     59
 70      7
 63      6
305     30
313     62
 46     13
132     26
215     86
208     62
319     63
 77     30
271     81
 93     37
320     96
181     36
241     48
332    166
 83     33
123     12
332    166
135     13
232     69
 57      5
197     59
 40      4
323     32
126     50
105     42
308     92
333     66
131     39
455    182
 85     17
 58     29
233     69
230     69
 74     14
221     44
110     22
 89     17
26.51	964.98	221.22	649.62	374.34	567.33	3.16	377.51	196.69	922.47	633.89	373.60	265.28	481.48	978.38	523.37	970.12	853.02	163.96	14.71	491.33	388.73	183.56	249.62	573.65	960.05	176.10	447.70	693.14	609.69	611.96	718.65	574.67	832.18	368.27	948.01	399.51	370.43	325.52	595.20	292.90	958.41	967.80	557.19	439.89	946.18	80.56	410.00	799.20	243.52	423.72	290.53	631.25	606.28	539.15	204.90	566.32	714.25	651.60	259.46	323.94	263.56	977.12	897.61	95.74	345.39	845.62	494.25	714.82	171.14	
89.44	7.72	129.55	57.25	563.91	568.44	3.43	643.47	977.44	801.62	885.99	401.16	92.15	517.24	7.44	630.30	721.14	572.76	344.55	372.74	831.23	667.49	635.31	808.34	565.09	730.04	153.74	410.71	224.29	867.56	580.85	312.73	874.28	709.39	368.98	438.19	277.83	371.41	81.66	255.27	173.03	966.66	655.43	264.18	483.90	661.87	893.48	205.04	234.63	238.03	576.79	65.86	904.51	212.09	873.20	469.60	941.13	26.94	879.31	165.42	893.50	460.16	477.16	767.78	169.55	845.14	205.97	446.38	216.54	286.64	
700.66	388.57	253.29	356.09	651.75	736.19	17.96	545.22	940.23	251.59	782.25	517.02	316.45	686.76	728.11	189.66	156.36	669.24	215.59	35.68	833.66	109.09	494.83	310.82	875.87	663.39	155.96	81.84	109.77	371.50	367.48	809.43	759.07	619.77	165.52	410.81	355.96	182.48	955.04	296.19	433.07	737.29	812.21	748.52	424.05	540.32	937.18	579.41	209.56	152.77	614.09	43.22	260.86	108.92	353.04	136.73	771.31	508.00	217.57	880.08	878.50	584.05	689.50	637.57	203.83	854.02	48.38	558.79	36.50	3.42	
853.98	468.57	739.71	666.19	217.09	163.76	206.51	154.27	742.17	415.07	306.05	356.26	457.29	565.91	464.18	809.33	701.64	235.48	317.33	918.22	115.56	195.83	502.27	804.06	832.40	705.10	658.08	879.79	263.88	693.57	882.21	117.87	162.14	621.92	783.06	378.23	784.67	988.56	531.50	526.84	403.63	836.55	882.10	859.92	402.46	346.27	669.25	104.10	580.75	985.59	22.32	695.31	181.42	523.59	499.37	13.83	228.69	157.44	892.61	491.57	850.02	774.82	608.44	12.16	396.74	391.49	389.39	181.41	380.06	919.89	
707.25	782.69	756.44	589.35	642.61	158.91	934.62	311.86	262.01	515.37	297.45	283.33	210.68	477.87	805.92	709.05	490.70	34.61	865.49	383.31	525.19	715.51	158.14	133.62	726.67	553.87	524.12	116.06	734.28	903.18	35.95	441.54	685.86	791.39	30.89	328.47	949.30	964.50	639.33	211.31	479.88	935.78	493.64	689.56	413.66	299.56	398.61	903.35	333.17	264.10	286.67	857.36	978.61	443.80	989.98	705.28	996.68	514.10	820.33	730.96	417.28	855.28	172.50	103.14	646.67	202.38	430.61	595.97	166.89	69.95	
806.28	645.76	5.73	299.92	335.32	418.38	598.48	732.93	321.74	930.65	996.03	607.41	788.01	974.64	51.21	777.99	679.92	47.89	292.09	500.25	777.85	708.36	355.53	949.35	810.51	2.21	151.73	241.12	597.18	317.62	310.07	403.46	962.38	314.80	702.38	297.71	732.18	300.86	30.64	53.92	231.51	26.67	660.33	19.52	1.31	710.54	796.50	680.23	757.43	88.59	180.49	535.28	795.95	535.02	484.62	606.46	536.23	635.36	846.58	133.42	951.97	156.65	535.88	914.36	470.44	238.26	212.07	202.62	538.12	241.70	
255.54	768.63	267.37	914.87	787.15	267.69	625.41	583.65	946.92	382.84	671.24	127.41	917.12	467.20	661.43	401.74	73.65	197.67	37.10	919.23	330.08	988.07	75.88	864.96	902.43	545.32	103.22	114.50	746.94	640.35	355.20	2.49	408.98	621.58	916.36	196.13	888.26	541.77	778.78	835.19	923.61	450.02	961.60	840.73	916.22	623.03	242.47	988.87	819.70	278.57	908.11	149.78	266.64	982.98	14.74	169.08	528.30	116.97	282.57	275.25	756.31	636.77	276.73	165.29	258.35	193.09	360.42	146.61	733.87	139.21	
980.80	657.48	588.23	942.40	498.21	504.45	565.44	739.69	493.32	385.14	18.26	401.43	533.92	283.90	384.41	547.66	451.98	911.72	663.63	733.55	186.96	419.95	370.32	462.70	584.24	627.67	654.79	943.66	773.29	388.66	82.87	754.09	46.14	670.10	696.49	543.35	174.55	261.92	283.04	666.88	646.06	300.29	68.31	179.98	583.20	451.72	726.65	35.17	363.44	390.28	767.72	549.40	809.23	138.05	12.10	393.47	764.72	665.89	337.13	538.00	54.55	419.00	292.09	99.69	89.10	987.58	642.04	262.65	249.50	924.08	
928.52	894.57	224.37	995.83	74.55	806.57	447.55	800.19	840.74	809.99	190.47	608.46	359.39	998.69	745.51	370.49	392.16	510.23	36.39	728.29	48.24	89.94	147.29	339.33	188.63	235.39	326.91	829.67	497.03	575.41	753.74	425.56	469.98	977.12	421.38	543.52	783.68	867.93	343.72	624.42	677.92	533.18	232.89	37.32	531.88	977.40	406.81	923.04	487.63	442.20	651.33	534.86	531.13	797.62	873.19	718.76	33.00	200.10	548.43	529.03	774.51	302.17	953.59	244.49	279.29	374.97	787.01	62.97	242.91	130.73	
686.39	919.83	662.91	918.28	956.15	194.79	895.68	362.96	117.83	383.31	804.16	768.16	917.17	335.29	565.78	790.36	54.05	597.78	989.46	601.48	126.81	763.97	902.66	80.40	8.46	181.95	454.37	794.47	243.92	696.28	924.20	929.31	616.12	587.11	847.59	572.26	780.90	743.27	934.22	897.73	126.58	738.38	665.89	43.75	73.67	231.67	833.11	126.72	828.44	822.57	727.20	954.26	586.54	629.86	34.66	594.00	810.80	488.03	388.47	54.72	184.31	312.67	983.04	799.43	898.78	830.63	371.69	679.68	573.90	305.92	
577.42	699.48	44.30	243.31	742.23	116.97	473.98	575.34	242.69	302.42	397.91	968.89	256.68	983.45	598.75	290.34	577.44	409.55	777.37	964.91	463.27	960.68	277.58	446.31	760.11	176.36	276.94	131.81	855.04	849.84	436.72	432.46	549.33	480.02	674.77	291.56	595.99	148.75	865.90	837.67	450.18	263.81	806.56	705.86	247.26	405.31	995.19	823.71	813.86	772.56	788.62	277.13	733.24	66.20	722.44	493.35	241.55	998.38	624.16	96.60	848.22	60.88	528.06	397.55	539.90	202.83	688.11	135.89	350.58	554.01	
972.56	799.76	816.82	779.12	505.62	64.09	184.43	500.82	886.79	997.29	273.38	675.41	274.42	6.62	740.60	995.86	498.98	981.16	994.24	123.14	77.75	842.47	183.02	604.81	240.01	721.93	806.64	927.12	856.82	157.22	481.13	829.38	955.99	297.95	608.50	461.61	361.04	791.93	961.42	247.83	789.22	234.80	922.24	63.65	240.42	662.84	59.51	738.39	644.00	53.76	860.53	720.75	895.22	43.55	325.56	135.23	764.48	132.20	62.35	621.29	288.43	542.48	450.67	244.42	839.44	59.18	705.02	200.47	850.11	666.44	
447.30	639.33	900.24	369.54	701.98	140.66	32.38	760.49	878.06	675.38	813.25	738.59	396.13	708.47	781.14	720.69	842.70	545.62	851.90	904.06	166.91	140.32	446.54	616.58	383.74	285.98	674.76	88.76	485.45	524.87	754.20	931.75	164.20	654.45	301.29	865.18	794.11	332.67	625.68	672.16	8.05	438.93	410.75	403.18	147.39	191.89	123.87	989.10	736.50	974.76	893.16	902.41	115.09	339.70	518.99	497.83	624.68	193.75	585.59	110.13	717.62	339.79	41.89	880.82	993.24	342.18	746.00	787.34	673.85	371.68	
459.50	680.90	809.60	869.25	84.08	956.00	61.14	206.94	945.10	796.64	181.71	838.26	699.05	295.80	177.96	218.05	792.62	801.64	410.80	378.21	910.77	128.41	717.00	951.66	9.23	710.24	293.84	754.23	497.58	966.69	125.91	956.08	647.59	934.51	825.34	730.67	890.51	885.47	936.61	835.61	682.12	118.32	673.86	381.17	413.11	850.82	598.22	205.74	652.46	9.02	582.95	563.23	136.43	299.95	514.89	144.66	10.19	807.73	897.90	506.77	774.42	23.81	462.85	422.02	957.32	288.19	152.68	847.83	173.66	89.29	
683.44	854.78	206.61	357.30	235.95	618.73	208.12	833.17	823.46	859.58	841.18	406.41	422.81	976.61	705.36	936.70	121.27	714.55	744.43	19.17	221.31	518.85	41.98	683.16	939.87	998.30	970.35	92.55	846.13	144.01	180.85	529.56	997.78	386.46	885.87	233.73	5.19	93.98	66.90	827.65	952.56	907.08	234.06	375.37	883.69	938.42	312.07	4.96	652.97	56.50	23.13	873.28	574.35	64.11	556.44	514.22	62.40	526.79	605.78	907.53	669.80	785.62	437.10	667.58	172.08	322.96	900.31	176.27	415.95	966.21	
3.92	368.51	873.29	236.99	742.88	756.98	175.41	54.95	760.94	827.38	110.45	783.08	700.66	683.80	846.18	257.10	198.02	907.59	782.89	802.80	815.12	452.68	588.42	252.22	120.26	759.51	574.18	20.58	934.78	989.12	985.79	937.71	357.63	859.08	174.69	100.51	616.06	349.11	154.45	377.00	176.49	263.90	160.07	876.15	946.70	6.26	133.25	144.72	912.85	915.14	946.52	727.97	367.82	534.94	979.18	487.09	294.45	553.36	506.66	229.23	542.48	492.45	166.94	899.11	351.53	340.63	998.62	966.58	688.74	153.07	
343.58	864.23	415.97	502.65	740.37	362.67	507.91	872.62	506.39	420.76	787.76	452.91	148.73	155.58	986.85	127.91	641.67	281.31	680.27	148.33	509.54	222.75	639.78	675.48	121.86	990.31	16.11	120.48	956.89	703.85	272.55	300.47	568.08	687.52	802.13	308.45	50.18	310.04	181.08	555.57	729.80	967.84	8.48	877.53	123.42	994.33	5.44	764.09	275.63	684.71	911.43	784.17	906.47	551.21	459.65	28.33	541.52	474.76	147.80	498.41	178.61	419.35	797.88	745.69	106.87	600.01	54.15	156.05	909.05	234.22	
710.62	638.85	202.06	718.09	516.38	324.48	712.42	520.83	88.57	987.06	205.54	999.00	771.23	112.01	550.21	230.88	139.33	91.73	704.64	286.14	589.15	882.26	704.49	387.03	627.95	810.36	986.04	681.10	965.40	895.09	914.32	676.02	533.94	116.38	394.11	50.33	439.86	106.54	570.15	527.44	93.59	774.70	526.44	863.82	885.70	76.65	94.71	25.04	167.38	798.35	310.18	755.53	680.61	14.67	142.56	308.56	824.02	128.60	988.66	789.43	23.69	902.98	465.45	556.63	19.36	858.56	605.96	458.22	964.10	176.11	
984.65	57.69	949.81	511.09	920.52	835.52	586.74	15.22	859.56	753.13	812.57	169.73	508.66	493.18	183.40	650.22	800.74	7.42	777.82	789.40	795.85	800.51	692.38	261.30	357.14	710.73	119.86	962.10	168.95	83.96	138.21	153.61	140.65	88.02	663.70	61.16	922.54	250.44	75.38	782.09	3.57	886.95	950.83	511.23	380.13	134.23	161.45	180.87	140.65	938.26	969.27	935.50	738.77	661.65	196.80	95.91	372.38	315.66	58.01	540.33	398.62	195.22	692.94	538.26	282.24	356.64	598.43	204.78	606.08	672.81	
985.87	608.66	559.77	936.70	119.89	938.90	70.93	280.33	119.77	210.58	218.60	89.04	146.08	956.37	749.69	341.88	52.28	122.07	656.54	109.28	661.40	55.16	303.50	354.34	592.42	584.74	709.98	190.85	788.52	316.07	862.66	774.39	923.72	422.43	711.09	43.61	361.33	781.02	322.94	480.10	990.60	540.54	568.14	136.69	496.91	317.83	477.57	548.19	438.90	134.12	656.47	100.30	188.28	958.97	453.65	779.70	543.70	163.63	969.55	332.22	478.70	832.21	106.61	402.42	254.64	816.71	445.03	614.97	597.73	766.98	
95.06	588.33	307.52	662.21	724.02	803.42	979.04	201.60	351.61	417.94	334.71	8.08	517.24	521.99	966.04	969.89	301.69	509.75	133.52	271.24	840.97	611.22	103.45	946.58	13.65	357.09	763.29	457.68	971.05	361.02	224.65	66.12	948.35	531.17	727.32	672.37	334.59	706.36	872.96	685.20	124.30	207.68	692.28	640.54	728.67	658.32	610.43	30.35	168.07	742.95	300.59	9.04	354.18	403.04	954.63	366.82	759.13	717.91	823.50	730.18	78.93	48.16	795.30	27.28	578.33	522.62	698.65	911.92	228.98	571.61	
597.12	352.28	778.29	289.41	991.82	506.96	946.73	602.26	536.31	114.80	345.21	835.90	122.85	698.39	238.94	77.47	65.21	997.07	794.39	887.71	727.25	872.32	934.87	522.55	898.60	513.19	45.17	597.25	425.11	273.15	168.86	22.24	624.43	946.15	310.64	616.25	453.11	257.37	218.51	988.42	371.18	562.72	824.33	493.02	261.11	63.27	569.49	325.32	60.34	363.88	213.03	786.59	236.20	147.89	309.14	134.79	660.09	353.31	731.04	85.20	625.46	898.90	106.43	249.89	845.05	416.08	865.14	298.16	672.45	83.65	
286.58	43.63	645.37	110.91	535.65	905.47	173.18	105.14	230.79	232.52	468.02	442.82	19.11	703.22	589.71	327.25	837.01	249.79	679.56	568.05	333.99	305.01	466.95	439.42	553.90	311.99	854.50	419.04	609.15	526.95	501.68	894.73	569.57	147.05	5.64	105.22	52.52	177.82	209.36	282.31	409.34	676.38	724.12	427.45	379.60	313.83	753.71	216.61	562.63	433.26	783.66	895.62	737.28	250.60	335.04	291.17	561.60	189.54	709.21	170.75	715.48	210.90	65.48	285.06	356.95	70.12	389.27	408.47	246.94	597.63	
689.78	655.28	274.01	413.90	82.73	652.61	726.73	835.44	868.22	289.36	268.70	651.88	184.98	5.98	901.48	519.02	296.15	463.07	707.55	5.36	632.82	423.04	215.26	697.30	707.09	571.21	766.42	96.37	978.67	13.36	693.00	668.45	667.64	966.02	82.35	749.37	618.63	808.09	584.81	486.85	97.45	852.52	138.72	281.42	857.49	40.20	799.44	153.65	502.27	507.00	158.01	135.09	929.03	372.27	831.40	636.13	942.48	597.82	731.50	921.15	610.18	424.50	589.61	277.82	390.51	670.96	27.20	9.14	479.04	611.01	
