70
70
42
164     65
343    102
422    126
187     74
157     62
111     55
370    185
203     60
146     58
192     38
393    196
157     47
339    169
121     24
478    143
295    118
 49     24
251    125
388    116
 51      5
216     64
364     72
388     38
115     11
284    142
145     43
330    165
201     60
273     27
380    190
190     19
487     97
129     38
295     59
271     81
 50     15
 93     37
 63     31
183     73
110     44
283     56
450     90
248     99
483     48
452     90
473    189
248    124
467    233
408    122
479     95
203     20
156     62
250    100
363    145
 88     17
100     40
419     41
185     92
189     18
389    194
241     72
379    189
425    170
451     45
212    106
117     23
168     33
404     40
183     18
437    131
11.66	684.89	922.56	490.77	432.88	258.30	665.53	523.77	167.87	616.65	458.71	603.00	825.62	684.31	816.29	687.41	812.58	710.52	155.47	16.70	852.10	831.65	54.32	864.62	760.65	112.09	510.55	982.72	644.85	543.62	647.85	655.51	228.52	570.41	146.28	660.39	827.71	810.81	184.16	994.58	427.46	641.87	597.59	253.07	326.18	413.87	939.48	138.76	124.40	94.95	154.46	975.50	925.60	207.78	840.12	686.24	318.87	350.67	668.96	962.72	893.29	316.81	618.23	121.80	886.22	763.51	781.20	713.93	574.32	964.36	
708.51	1.77	606.23	306.10	253.85	931.41	718.97	193.33	70.17	842.37	287.28	223.63	817.87	212.88	430.42	657.99	898.12	748.29	8.65	567.08	711.02	900.94	882.90	329.25	22.75	769.12	92.76	802.95	483.05	666.08	767.30	191.56	666.85	373.54	496.66	919.70	304.95	215.63	113.03	374.12	57.99	399.31	596.75	874.86	611.18	27.17	532.85	509.30	774.47	540.50	76.39	485.48	441.45	958.29	813.73	463.19	727.41	905.49	266.14	210.45	571.57	33.44	401.01	238.42	405.98	896.67	158.12	709.92	112.30	270.14	
84.04	169.29	668.45	679.80	44.15	279.63	705.97	576.00	787.94	480.44	116.51	863.33	964.92	556.95	821.61	778.65	20.15	549.02	684.15	285.29	758.47	255.72	317.73	159.48	493.14	722.70	56.15	650.26	432.63	167.45	919.40	515.67	335.74	587.85	195.47	378.89	866.49	900.44	953.89	654.43	380.88	70.40	517.75	345.80	626.35	339.37	124.46	645.50	887.39	807.61	929.79	645.86	63.32	247.51	804.34	555.46	969.22	859.50	205.72	401.85	26.94	125.12	916.52	361.68	711.98	111.99	739.57	578.46	12.44	693.47	
232.89	392.32	762.87	749.64	737.12	389.22	89.01	860.58	34.72	975.40	668.19	963.51	621.25	730.51	211.03	425.59	285.98	180.25	285.09	490.70	581.09	311.03	614.82	497.62	671.72	326.80	608.61	411.29	904.26	620.05	104.76	137.15	12.36	866.63	885.80	748.49	255.85	973.81	609.07	289.57	949.20	277.26	253.08	570.45	7.77	463.11	995.05	292.75	642.35	280.14	782.45	223.45	590.17	397.27	720.06	261.89	723.06	328.67	672.18	627.32	947.72	775.94	763.48	959.08	642.57	649.27	707.57	897.41	623.08	316.64	
186.99	572.28	592.89	439.07	142.74	599.67	901.18	137.79	891.41	543.53	416.93	673.86	765.98	7.10	71.13	486.05	267.99	793.19	813.72	939.18	420.51	761.44	715.12	183.99	720.52	357.68	832.26	428.09	255.10	455.34	743.72	441.08	27.62	336.62	879.15	169.36	935.28	780.33	306.15	826.70	323.86	722.07	500.56	89.84	728.17	570.68	574.89	995.17	363.87	388.61	934.34	783.38	150.04	649.46	966.37	869.56	7.14	798.63	297.65	261.24	253.98	41.37	701.32	280.60	376.99	580.47	448.96	312.28	360.80	754.11	
138.98	683.66	476.18	638.53	772.51	204.36	209.21	347.39	199.52	572.09	735.00	133.87	355.47	884.04	782.33	321.84	753.60	788.47	120.47	51.25	49.71	373.45	91.63	750.03	653.05	467.62	330.51	102.01	778.90	690.31	855.11	916.87	373.97	331.30	555.40	146.48	534.65	763.62	492.87	733.18	335.70	227.87	866.04	690.17	111.91	648.37	12.01	864.52	436.84	131.49	914.77	485.55	503.93	6.40	235.58	156.98	473.02	565.09	257.99	251.91	255.40	113.10	168.78	628.37	443.40	723.19	773.85	977.05	486.81	266.72	
710.23	821.51	493.59	576.27	511.68	604.50	224.64	522.69	469.02	660.48	653.18	383.79	146.03	157.11	389.18	380.61	313.09	861.20	944.70	570.08	113.11	200.10	682.19	280.90	827.47	125.59	4.08	601.31	102.64	489.89	867.03	811.87	311.40	360.62	388.14	822.08	964.12	611.78	344.77	433.13	272.27	996.95	815.92	417.30	154.06	205.10	796.91	466.16	66.30	741.62	36.24	178.41	940.72	717.43	458.31	768.19	842.02	461.39	369.50	943.66	950.28	236.53	755.53	261.68	596.15	143.67	83.76	560.27	754.45	427.53	
992.40	26.72	424.48	808.32	443.02	577.54	13.42	239.93	43.70	78.71	980.55	78.94	256.13	921.27	795.37	713.43	689.45	637.38	174.82	58.95	581.04	125.10	294.48	336.57	385.78	889.63	479.24	468.54	449.90	233.70	895.07	442.30	259.42	319.55	250.61	701.44	896.10	263.03	940.37	938.79	340.74	920.92	17.73	595.87	842.19	812.10	309.30	531.64	449.48	483.12	589.60	30.52	607.22	883.08	366.09	992.00	772.72	844.33	460.54	222.62	78.03	355.61	663.91	336.45	674.16	913.53	37.89	570.26	176.56	977.26	
509.05	516.30	898.18	525.79	112.17	740.37	337.88	420.47	272.01	786.36	902.60	860.61	815.89	509.82	743.69	181.98	501.82	516.41	26.31	961.37	738.03	103.34	316.98	401.94	438.79	990.14	315.47	475.68	560.40	491.02	452.94	69.46	7.33	351.12	594.24	118.50	91.49	931.13	537.97	362.50	717.49	440.57	223.12	533.38	949.39	965.81	714.36	451.21	482.22	739.67	412.58	220.25	842.01	728.56	621.18	280.80	718.70	935.65	755.48	279.10	426.68	208.42	347.56	433.00	558.53	940.80	550.50	649.02	871.93	88.47	
11.53	589.42	528.04	233.64	122.80	477.42	199.45	836.16	927.64	680.67	575.83	340.21	899.91	417.84	68.77	521.10	697.64	786.47	456.75	453.13	65.57	882.43	660.54	412.13	315.43	219.08	352.94	864.93	867.10	224.87	952.40	877.63	813.29	480.43	111.27	935.09	956.86	309.72	771.25	884.49	989.39	347.08	224.71	889.30	763.92	292.48	410.40	461.56	78.95	866.15	913.69	143.52	748.58	574.23	554.65	64.01	792.31	906.59	927.93	659.41	131.46	880.33	537.04	943.75	360.76	647.31	878.85	317.62	956.02	650.10	
202.12	945.41	996.18	425.82	834.71	760.10	717.30	245.11	221.67	795.25	111.27	135.36	937.77	858.85	708.59	492.43	921.85	500.90	399.02	849.79	160.31	529.48	730.12	696.35	473.23	90.88	343.65	352.08	407.51	299.68	2.18	608.62	245.09	997.36	34.45	79.80	757.46	750.75	323.91	978.13	546.00	434.18	113.48	483.77	293.02	821.07	975.20	214.88	321.97	374.22	64.67	481.28	902.69	793.79	177.63	375.92	883.67	520.28	727.00	291.18	818.96	728.18	898.80	64.04	725.54	932.24	142.84	483.00	682.99	465.75	
461.12	228.99	898.93	573.60	711.77	191.96	394.67	686.97	405.83	715.64	61.18	469.50	196.92	962.88	263.29	373.55	338.80	146.96	892.83	65.80	437.13	711.78	792.98	335.93	774.83	518.52	268.18	916.67	1.52	950.17	382.43	461.64	179.17	281.36	35.24	889.93	472.31	428.91	576.90	877.15	144.55	637.08	346.65	340.47	599.96	608.94	713.02	937.75	754.90	605.84	3.56	192.03	317.63	795.54	526.96	92.46	314.06	794.14	9.13	314.57	744.31	390.55	775.21	922.48	670.91	809.46	812.41	143.22	238.37	389.31	
20.37	381.92	26.39	366.02	721.40	625.34	973.96	434.41	563.10	728.86	40.26	565.66	919.89	356.88	361.19	446.86	448.34	674.25	241.00	456.47	987.82	984.31	846.02	763.03	906.79	516.93	572.49	719.20	659.16	809.86	108.51	678.53	191.78	133.90	44.55	912.18	758.24	18.51	346.59	321.34	746.37	385.85	886.00	666.26	741.73	247.19	113.12	190.08	920.43	353.12	645.55	908.26	337.43	491.57	671.29	244.21	8.50	243.78	962.41	666.66	53.64	70.92	345.19	244.42	203.81	388.74	156.60	961.05	406.25	502.19	
282.39	152.62	887.04	168.39	817.89	628.78	414.58	930.01	817.85	335.01	283.12	463.40	243.27	619.55	953.96	913.55	862.76	961.47	157.33	825.17	628.12	209.97	895.09	972.31	453.39	98.91	361.05	608.99	59.96	766.31	111.18	341.35	917.93	997.22	508.74	735.82	626.00	922.32	665.82	443.85	257.33	947.95	906.24	499.59	567.49	860.21	413.15	430.26	821.67	569.48	255.43	449.80	778.45	150.52	422.11	231.84	248.43	782.17	839.83	307.39	548.47	950.01	647.74	466.41	947.23	156.48	202.22	573.22	78.80	867.05	
17.07	335.13	814.99	922.32	833.72	382.49	782.53	246.87	811.74	604.20	815.35	67.18	54.00	593.80	216.70	475.11	824.63	464.13	257.28	664.46	770.52	804.75	614.47	418.26	271.16	561.69	573.75	472.38	134.92	651.55	339.43	150.99	985.68	154.42	73.31	819.40	535.91	854.83	66.27	347.65	459.03	880.62	413.83	512.03	474.42	629.53	986.14	299.05	93.66	243.42	962.51	863.18	48.17	576.98	281.44	318.32	138.67	854.19	789.70	272.59	505.74	129.13	422.58	491.43	282.55	494.88	310.83	817.45	349.72	376.10	
165.11	807.75	256.72	577.93	319.78	730.14	207.46	305.92	29.20	300.12	548.33	990.71	163.30	595.50	567.69	443.74	912.82	705.36	297.94	702.52	976.95	802.68	830.65	399.53	294.11	113.20	893.41	603.93	929.65	243.13	979.03	94.76	50.88	235.76	671.69	369.65	964.90	878.15	674.57	993.09	178.27	222.90	983.80	340.57	817.40	551.49	783.32	730.22	256.86	81.25	432.75	233.81	882.93	263.40	632.34	177.04	375.60	525.75	779.97	305.25	767.89	759.01	399.01	817.76	993.76	70.70	187.42	958.66	947.86	860.99	
951.76	126.13	83.89	935.56	465.70	900.29	487.05	249.02	630.51	742.91	329.27	63.26	975.72	212.20	325.66	608.06	388.24	700.26	133.81	168.22	5.51	900.70	926.23	403.52	718.46	919.99	473.22	904.88	878.66	421.08	765.86	830.41	546.21	848.75	765.97	11.91	749.04	253.02	259.93	379.55	994.93	588.20	441.81	970.65	799.41	766.47	578.71	187.65	466.73	711.52	354.87	471.24	612.22	281.10	873.76	330.69	201.09	346.98	235.57	79.75	767.06	1.43	909.16	313.27	849.18	675.12	324.18	598.22	927.15	583.11	
976.77	922.08	171.31	418.59	892.73	969.72	185.06	471.44	157.37	650.79	182.96	511.24	122.03	794.19	791.34	994.78	124.88	991.43	341.76	359.44	71.18	108.81	359.87	979.33	421.08	209.05	654.46	744.26	806.27	581.60	327.37	783.04	503.68	497.68	201.63	396.41	467.40	385.69	866.85	623.77	36.48	49.81	135.01	157.50	843.00	925.35	152.28	966.87	916.78	493.04	326.31	986.96	600.86	685.18	966.29	21.93	893.23	620.75	765.19	699.50	202.35	92.56	482.55	705.03	589.25	683.18	101.44	56.65	68.86	967.29	
679.42	104.34	17.10	813.43	260.84	859.10	738.79	412.13	825.97	655.57	904.17	152.29	642.53	505.02	836.47	608.82	525.96	729.70	229.57	291.15	429.21	430.92	382.71	910.75	135.95	970.96	593.93	236.39	27.61	661.79	203.68	706.03	765.14	219.78	519.46	25.98	78.88	258.25	437.11	903.85	912.82	341.28	56.13	555.35	845.30	891.60	164.17	371.26	621.31	392.74	661.41	50.52	822.66	44.13	960.27	957.61	15.09	554.20	194.01	41.69	215.99	396.69	746.72	980.13	615.47	266.18	6.11	693.34	523.43	442.22	
597.19	436.25	782.49	652.32	990.60	627.80	543.92	154.77	998.05	165.23	546.51	659.47	214.75	369.17	702.59	175.02	326.79	716.68	728.21	519.80	757.37	943.21	915.48	504.09	923.34	530.95	769.27	928.45	224.29	292.71	370.67	820.48	727.96	153.16	472.80	718.56	779.96	16.72	872.33	778.01	180.95	418.85	437.47	394.70	787.02	140.07	568.71	113.81	855.74	296.93	632.61	613.12	240.13	548.09	117.21	163.47	79.04	885.48	91.92	302.33	178.19	461.58	122.80	905.15	613.75	594.60	623.71	393.70	610.32	496.04	
171.71	790.27	913.89	608.18	184.97	700.91	747.25	752.68	813.72	603.00	49.61	446.32	216.11	288.74	993.41	332.32	451.22	72.45	217.80	542.14	373.77	394.99	3.72	495.58	300.13	616.47	90.18	922.84	10.17	699.50	418.88	180.88	489.77	332.77	788.06	673.74	33.68	535.31	426.42	846.39	138.31	475.03	292.71	353.42	762.77	286.13	684.73	213.99	357.57	901.53	755.13	730.35	296.52	757.85	225.92	595.65	374.31	315.10	518.50	383.48	14.60	936.38	563.36	503.37	269.15	351.42	177.10	301.83	885.73	602.52	
148.22	24.04	77.55	439.94	376.45	839.32	725.06	61.19	53.31	82.63	961.72	807.44	811.98	258.24	565.29	37.91	852.90	938.60	352.01	371.39	322.08	365.61	307.77	884.44	867.97	575.93	235.86	45.07	876.75	121.59	646.59	24.97	144.63	723.14	463.91	520.08	562.47	188.97	580.27	614.78	270.61	541.99	422.22	82.59	799.23	986.51	119.50	652.13	925.11	470.50	23.52	247.20	835.11	330.30	131.64	703.08	905.22	366.49	747.15	781.97	487.08	393.75	805.95	630.71	116.89	269.86	150.79	678.36	457.83	730.06	
293.14	727.44	272.04	714.37	809.03	71.28	700.88	927.52	722.40	625.99	398.03	744.93	872.18	233.13	75.22	3.82	935.22	979.44	369.31	682.37	761.42	855.40	76.12	567.37	486.10	192.01	836.23	635.89	869.38	294.06	365.95	162.52	21.50	636.99	875.88	829.52	707.27	576.76	757.04	429.67	202.75	155.07	174.60	74.93	387.20	248.82	77.75	322.42	228.26	446.07	4.79	988.68	301.46	79.91	556.05	786.57	270.92	392.27	422.46	140.30	685.33	787.40	301.82	705.83	424.39	177.70	535.35	131.66	753.46	292.39	
560.33	955.21	446.46	733.93	30.14	832.67	981.74	106.89	155.08	210.01	551.96	158.87	198.69	852.42	237.78	753.73	638.98	507.70	146.01	61.44	647.00	830.34	847.84	947.82	536.17	272.23	125.52	71.51	402.89	877.98	362.91	962.22	833.19	808.37	696.15	862.33	641.03	677.89	968.22	795.12	886.90	520.18	952.99	85.58	372.60	190.77	838.31	11.58	697.48	983.32	72.02	344.48	813.66	918.86	292.30	349.82	191.10	416.82	420.34	592.99	294.80	782.25	555.21	127.99	590.62	251.36	989.32	231.65	928.25	957.54	
