70
70
35
150     60
428    214
 99     49
410    164
 90     45
291    145
106     42
 95      9
239     71
 49      9
271     54
483    193
350    140
396     79
279     55
234     23
200     40
104     10
344    172
380    114
191     38
257    128
484    242
118     59
156     46
200     20
162     32
256     51
251    125
136     27
326     97
265     26
233    116
 26      5
468     93
106     10
 66     13
 50     25
408    163
474    189
412    206
192     96
 66     19
182     72
300    150
153     30
485    242
247    123
372    186
390     39
371    148
487     97
166     83
187     74
290    116
339     33
429    171
372     74
179     71
397    158
178     17
200     60
 62      6
476    190
412     41
368    184
177     17
420    126
101     10
 12      2
823.58	369.09	310.92	529.66	894.80	508.37	992.17	286.07	633.52	396.15	745.46	966.10	96.02	814.20	198.43	855.41	940.02	200.12	643.72	36.07	348.97	737.71	344.36	26.46	724.88	156.07	580.45	47.76	946.34	270.70	546.11	769.91	638.79	856.03	299.57	533.59	364.40	291.74	818.66	996.92	686.89	564.12	963.02	781.91	378.32	161.45	637.32	318.34	360.58	281.04	353.41	708.55	18.75	696.77	734.01	742.63	851.84	314.46	789.39	798.17	584.16	335.50	568.08	222.95	191.54	866.65	755.54	554.93	158.39	574.20	
551.85	844.28	138.32	514.87	626.19	515.64	675.33	263.51	832.98	35.90	543.54	186.38	743.45	561.29	882.15	477.46	303.91	733.99	790.92	93.30	532.16	375.08	427.81	100.24	597.02	618.34	965.90	352.56	173.28	124.29	925.76	724.13	967.57	64.08	239.00	593.76	578.72	913.33	856.27	411.69	948.23	399.81	597.08	691.68	960.10	479.23	169.14	264.01	213.22	959.06	356.32	744.38	334.13	783.13	843.63	930.16	401.47	809.52	282.72	573.75	932.82	208.48	297.87	900.39	271.56	535.87	494.16	849.28	449.20	350.43	
260.98	397.43	749.24	857.06	89.12	709.34	336.29	257.26	972.35	548.51	216.32	328.67	292.89	549.45	111.79	136.52	479.61	512.26	945.05	761.33	86.01	877.86	968.81	382.88	778.25	240.37	917.76	272.41	89.66	366.96	621.83	349.63	763.40	371.07	206.69	851.51	80.41	541.98	108.77	52.76	90.49	324.09	380.43	382.39	872.54	491.22	517.91	352.15	3.48	462.95	113.48	88.50	340.81	82.29	470.38	119.07	321.66	388.14	390.47	410.32	754.10	12.31	758.95	517.50	382.38	964.64	369.01	461.78	506.62	476.78	
513.54	596.11	799.87	892.97	977.50	672.41	384.19	495.41	24.55	386.67	957.36	137.03	474.17	298.17	218.32	943.55	416.24	538.98	331.68	805.71	948.29	85.78	817.02	707.24	602.28	199.39	671.88	970.29	660.18	178.50	447.07	173.72	773.62	246.94	66.69	751.12	918.35	449.88	246.52	941.90	835.55	203.88	78.93	309.71	501.05	296.25	253.26	916.29	834.22	583.94	722.00	782.51	668.72	539.02	489.76	271.00	737.41	161.64	241.29	397.59	339.14	687.36	570.31	112.76	933.30	636.00	862.87	851.65	85.87	109.40	
793.55	920.42	312.28	871.49	230.13	812.33	167.73	482.39	728.62	1.96	66.33	450.62	783.47	734.06	988.63	273.23	5.06	726.04	433.86	245.35	123.63	772.01	931.72	692.94	883.76	865.02	328.94	746.64	716.67	413.81	855.03	510.22	334.23	167.31	381.70	563.37	978.64	548.44	45.76	707.26	549.39	111.09	157.87	332.86	844.15	146.51	605.09	848.21	871.55	38.96	93.57	994.18	809.96	25.28	687.12	693.73	889.30	16.07	440.36	605.96	428.88	295.40	116.18	762.11	461.71	496.89	325.48	440.35	45.33	370.24	
147.61	593.72	480.33	304.48	925.58	324.48	449.99	530.67	172.69	321.54	568.63	265.26	315.72	378.59	289.54	2.85	72.32	178.84	17.91	511.68	783.81	445.79	806.08	898.99	207.91	267.79	395.88	532.39	707.14	440.21	901.62	853.74	33.93	381.96	158.22	958.51	705.44	607.21	489.18	877.13	927.75	57.81	142.39	243.48	435.40	430.93	245.32	506.72	608.77	262.24	18.40	392.58	707.03	823.48	291.57	913.93	91.26	686.45	446.32	797.40	126.65	347.94	651.14	159.58	728.90	808.36	118.09	434.34	415.58	606.27	
311.47	343.33	663.08	452.86	585.81	98.49	882.79	830.13	604.21	491.56	92.37	621.61	883.14	798.39	445.08	174.71	712.33	535.35	860.16	158.65	332.75	985.81	505.59	982.89	145.38	234.49	791.25	262.47	667.83	206.83	867.74	978.29	549.16	530.82	431.15	134.97	628.31	313.94	964.10	232.52	804.50	56.46	853.12	687.65	853.86	298.21	861.36	566.19	832.55	721.51	723.83	165.30	707.32	229.42	148.18	851.71	462.91	938.43	114.18	130.74	145.26	980.92	109.03	693.42	511.74	539.18	827.39	140.05	852.12	791.49	
371.56	656.62	846.95	224.68	344.27	700.81	521.89	205.63	267.00	354.45	926.14	989.83	518.74	633.46	219.25	665.93	485.17	681.17	604.36	598.34	810.91	748.63	579.26	918.94	442.05	90.99	458.12	269.44	230.04	310.24	60.92	600.60	965.87	906.87	824.28	310.14	607.68	346.17	514.77	873.68	699.62	440.91	863.51	218.36	74.37	82.76	883.29	558.53	762.93	487.66	156.88	573.84	236.29	735.13	492.78	677.33	825.13	949.91	945.77	55.17	260.15	6.69	654.77	226.02	912.57	479.05	535.16	520.25	824.23	49.93	
393.93	523.85	489.83	257.44	741.21	563.20	339.20	624.51	121.74	102.13	112.17	277.61	674.97	347.45	12.75	167.76	24.79	836.88	117.66	969.56	891.05	376.81	975.25	545.82	601.83	887.82	24.87	136.99	408.07	848.10	185.92	800.99	371.94	674.75	58.43	113.16	237.95	396.63	736.66	358.69	497.76	847.83	635.30	172.74	195.28	647.05	339.50	219.07	483.93	456.16	188.62	374.98	831.97	163.87	919.79	433.81	51.69	943.66	569.80	458.75	791.76	754.72	259.75	163.70	429.47	317.18	275.86	666.43	712.81	12.52	
25.12	210.58	859.35	659.42	382.31	54.63	306.47	720.81	272.70	789.40	176.97	460.32	164.38	8.94	623.20	84.17	441.75	673.88	27.83	11.55	132.63	818.59	765.27	391.38	981.29	194.74	707.56	257.14	860.17	420.37	268.67	884.29	629.95	128.02	543.71	12.26	181.65	849.18	732.07	453.35	638.58	908.04	912.68	801.96	915.99	535.88	885.12	357.74	209.76	911.95	368.29	341.39	730.54	133.56	731.77	711.83	327.30	439.33	967.97	187.47	858.71	236.64	71.76	488.66	363.65	614.47	499.92	544.31	463.65	231.99	
996.66	102.22	140.04	909.34	903.18	56.02	445.22	788.31	412.76	653.97	700.26	780.05	994.37	430.80	912.61	726.14	142.62	239.92	165.48	110.59	426.39	24.18	346.23	497.15	511.84	708.88	111.62	11.76	253.19	574.26	242.75	249.85	675.49	381.79	159.19	578.67	436.81	603.41	366.97	848.58	257.38	67.23	628.63	251.75	497.03	541.24	976.89	638.66	780.16	142.36	748.25	206.55	165.54	94.48	702.70	676.38	802.37	813.32	687.14	55.55	387.58	928.89	304.41	63.07	310.68	462.60	640.74	746.50	66.00	7.72	
595.07	322.38	73.95	223.70	573.13	569.98	763.94	550.02	208.64	544.10	691.38	955.90	749.64	855.92	50.38	452.34	532.31	851.74	265.66	219.45	906.30	652.25	148.34	210.70	714.32	458.02	672.30	355.06	204.52	737.30	361.78	798.59	59.69	434.73	22.29	631.82	4.72	785.23	181.83	212.36	329.33	872.21	168.26	78.97	728.13	217.63	530.32	260.44	69.38	794.98	478.89	974.67	447.23	626.23	185.38	161.55	84.25	856.68	515.62	287.77	593.98	876.40	86.36	652.67	311.13	107.66	284.48	314.85	891.89	465.32	
526.21	221.22	337.53	693.46	299.19	65.66	910.10	828.51	325.10	978.47	623.50	802.99	953.15	70.73	429.22	138.53	231.29	512.47	994.21	745.90	799.24	588.19	622.30	884.60	240.85	932.43	991.26	524.34	247.28	883.15	988.65	772.49	104.37	326.18	465.96	402.56	390.84	376.05	231.08	714.94	354.53	853.57	517.93	307.68	923.30	946.15	445.20	154.59	458.62	439.41	899.49	257.85	27.59	521.80	142.45	267.45	454.23	133.71	790.78	700.51	16.86	779.44	473.00	120.23	105.62	937.96	521.79	495.46	314.01	751.86	
210.40	667.54	605.44	727.34	974.21	528.74	673.48	419.41	682.33	132.10	857.82	581.83	388.95	884.42	103.62	530.41	151.86	556.85	663.12	941.65	257.36	678.98	721.08	729.36	798.21	825.70	667.32	319.99	321.16	980.33	71.86	530.57	647.87	676.29	257.90	622.08	205.03	930.39	41.49	886.37	62.49	898.31	468.19	450.44	782.73	570.81	979.85	933.59	127.66	642.97	875.24	384.03	321.95	596.32	113.39	120.16	422.03	779.71	439.15	742.19	760.04	510.01	272.76	407.90	186.30	529.66	29.98	390.33	460.05	70.47	
276.70	521.54	967.79	743.89	970.98	750.52	314.70	950.83	684.11	441.37	593.80	559.35	824.39	914.75	155.68	936.78	34.90	576.70	716.49	473.05	318.89	476.53	982.06	590.65	883.43	168.36	120.31	912.41	557.69	579.35	981.89	833.39	100.89	949.67	577.27	71.87	700.19	890.98	22.70	384.30	332.34	615.50	942.65	156.73	530.24	98.33	93.52	564.15	674.03	809.00	37.20	991.92	285.53	19.26	582.57	168.96	186.62	701.88	81.38	743.31	281.23	63.26	576.69	381.12	12.94	153.97	451.99	712.13	44.94	473.69	
96.43	376.29	89.18	39.09	532.02	618.43	136.42	624.54	182.58	809.45	433.54	218.78	801.37	718.07	237.04	383.94	886.04	422.66	85.82	966.41	165.96	366.05	29.68	741.66	746.17	41.61	894.62	198.17	752.74	938.56	670.85	848.17	314.85	759.04	886.26	845.87	377.46	22.68	470.41	559.04	831.12	902.95	776.82	632.50	621.02	13.86	16.44	507.06	435.52	101.26	473.47	600.48	466.31	502.15	342.14	212.49	542.76	236.76	409.65	295.50	175.32	80.51	143.68	489.17	838.54	29.94	335.04	216.00	51.62	804.45	
774.04	881.74	707.39	550.86	514.24	328.41	563.72	529.68	834.47	998.24	629.93	307.94	598.72	96.25	809.09	939.85	307.73	351.85	176.61	716.39	646.36	350.93	795.89	789.03	839.10	634.43	817.97	174.14	849.44	868.59	977.59	623.48	750.33	684.98	174.34	264.57	13.39	737.06	793.24	846.86	735.30	423.18	154.80	334.01	518.42	962.89	273.87	825.16	314.74	449.48	541.54	960.10	799.40	337.43	749.13	638.50	970.87	567.11	811.65	820.31	435.70	789.23	443.79	186.03	474.21	617.13	449.59	486.61	354.19	242.84	
333.47	89.49	665.01	487.28	422.51	183.44	450.17	695.37	8.59	763.91	144.85	549.14	724.01	943.25	885.57	473.14	581.76	856.44	40.25	393.40	676.74	474.95	182.64	120.53	659.97	655.85	736.66	109.57	142.46	90.86	351.41	474.93	179.35	16.42	961.21	600.85	198.86	411.37	296.23	206.45	175.28	440.08	754.58	898.29	383.33	640.16	371.43	964.09	496.59	410.68	357.49	173.34	884.63	539.13	292.87	544.61	194.98	29.53	653.17	336.44	119.38	4.58	810.37	297.73	20.00	771.58	897.59	217.86	182.95	193.81	
423.30	357.24	632.89	177.89	255.53	16.22	817.04	625.97	979.31	313.64	36.65	336.80	485.97	920.28	874.93	777.84	464.89	69.91	806.37	118.06	405.35	924.76	121.64	215.72	222.49	140.64	986.30	120.08	357.50	169.25	312.89	779.80	525.49	944.78	956.69	780.02	960.00	773.73	405.99	939.31	87.37	441.64	276.11	572.35	361.92	151.04	350.19	825.80	219.95	156.56	942.86	624.30	81.31	64.51	839.02	302.80	204.15	825.32	421.88	560.64	993.57	733.77	340.44	519.06	678.55	297.13	299.09	638.55	70.87	704.08	
577.87	157.24	145.71	852.98	728.58	506.63	4.02	78.77	332.44	222.97	234.33	275.30	846.27	314.64	338.81	685.29	616.45	541.95	510.61	38.33	102.60	504.18	771.09	442.04	23.25	449.65	738.17	321.33	88.20	808.04	25.41	665.07	964.28	170.12	518.04	692.86	675.76	521.06	770.63	8.19	743.03	4.96	282.49	589.30	318.60	620.30	274.59	934.05	162.25	784.20	971.38	263.85	288.38	742.47	704.89	310.63	192.12	443.06	630.96	279.32	251.10	655.37	943.38	215.38	824.49	461.43	907.24	500.24	981.49	677.87	
507.44	724.53	681.83	788.93	313.83	999.43	409.23	587.42	933.48	570.48	371.62	904.86	833.33	659.00	647.33	538.22	968.62	838.45	980.28	599.58	117.76	231.38	254.95	61.14	445.76	79.44	521.57	353.00	578.68	503.06	30.86	86.11	227.59	711.69	874.04	540.42	711.12	283.27	127.84	644.60	852.75	498.45	549.46	686.09	157.45	196.79	224.31	126.08	35.24	204.59	724.66	152.00	434.97	978.61	212.15	879.72	58.04	732.72	232.72	635.72	235.78	262.58	720.84	462.37	973.27	594.88	2.78	684.39	877.15	129.62	
329.00	729.91	627.07	877.46	415.99	783.53	74.25	639.30	908.61	108.49	842.88	633.27	259.49	277.85	611.88	470.63	157.57	668.92	203.35	389.29	304.64	438.13	650.88	25.48	899.49	624.15	619.36	901.28	308.54	496.51	30.89	636.54	226.42	656.96	514.00	641.41	440.49	587.25	280.70	349.10	694.74	123.59	981.36	953.23	400.44	593.24	423.86	557.01	262.16	626.21	945.30	565.80	64.34	596.18	590.28	962.83	220.33	209.64	864.10	527.88	705.16	894.00	164.42	930.57	550.96	677.42	571.98	990.45	264.67	851.69	
339.55	958.41	974.27	320.91	911.64	374.71	913.15	335.50	930.72	175.31	960.70	876.02	740.11	25.04	472.21	330.40	986.87	691.54	539.04	850.97	219.41	244.20	744.97	382.83	174.77	295.93	60.25	745.75	286.39	323.93	597.44	624.94	282.34	571.71	944.85	193.97	945.42	858.00	528.47	876.14	33.31	489.17	752.16	772.42	513.21	224.37	102.82	500.08	914.90	640.86	351.06	134.32	884.06	96.03	516.15	58.83	390.96	575.41	803.59	676.35	898.33	401.03	301.29	180.67	971.74	246.14	373.64	917.16	104.14	901.11	
793.29	136.45	390.29	545.45	907.87	902.50	768.82	10.70	402.58	683.72	650.56	752.64	817.04	534.62	847.68	333.19	592.45	238.64	907.59	396.04	913.99	805.92	796.07	215.28	985.59	767.81	460.42	359.23	684.96	563.56	260.35	478.26	699.01	649.63	23.71	606.88	552.13	791.53	616.58	953.72	475.25	267.14	706.36	292.29	800.76	554.04	624.48	393.21	791.68	532.07	788.26	705.67	337.99	584.33	919.95	323.59	352.14	380.37	681.82	37.10	942.93	941.17	514.36	641.94	590.80	537.06	248.82	142.93	328.59	864.40	
