70
70
14
490     49
242     24
175     17
225     67
 80     32
453    135
141     70
489     48
365    109
420    168
259     25
401     80
281     56
 28      5
460    184
132     13
317    158
281    112
208     20
 13      5
402    201
108     21
299    119
 57     17
275    110
195     78
284     28
396     39
339    169
271    135
349    139
353     35
469    140
253     25
341    102
165     82
423    169
380    190
455    136
482     96
 10      4
360     36
368    110
444     44
275     27
109     54
319    127
384    192
297     29
280     84
103     20
476    190
304     91
238     71
388     38
 93     37
106     53
383     76
304     91
275     27
146     43
297    148
 47      4
 68     27
413     82
289     86
378     37
137     27
224     44
 45      9
78.69	425.15	302.28	132.61	712.95	833.63	109.21	651.75	44.86	412.11	563.36	814.17	763.30	384.65	32.83	142.75	385.96	131.22	669.05	58.23	781.95	174.10	797.39	138.41	390.03	639.56	54.01	449.93	245.94	847.36	797.13	323.63	272.51	99.41	455.23	984.45	932.04	563.45	636.21	975.89	974.56	199.57	790.06	737.86	583.22	821.90	879.61	968.18	952.11	548.66	26.41	734.06	721.76	822.80	871.47	111.79	462.37	924.48	560.72	707.31	771.84	357.85	30.93	44.35	456.25	485.17	28.80	388.29	48.61	664.01	
364.18	23.17	862.58	154.25	760.03	445.80	975.14	639.64	413.98	927.25	188.30	439.39	661.31	909.06	262.20	532.78	20.86	723.56	457.26	580.57	430.87	229.10	937.42	460.80	272.44	393.68	944.96	300.24	780.97	992.58	963.26	145.15	15.75	825.83	298.40	774.78	271.64	273.54	414.43	684.62	200.79	601.73	124.01	861.11	510.79	385.21	393.89	530.65	108.77	850.15	111.22	538.64	79.25	48.65	998.43	350.69	441.32	943.40	649.93	222.29	935.98	613.19	366.44	950.73	439.02	663.84	725.51	709.66	936.38	139.94	
394.28	137.17	740.67	517.30	997.28	251.46	901.51	391.17	781.11	10.28	241.32	891.33	547.91	319.57	938.98	546.35	669.26	380.30	489.75	319.19	601.59	425.72	931.38	967.03	376.45	370.40	630.86	101.96	80.06	567.24	240.90	473.35	703.41	980.57	989.64	700.69	232.03	891.15	91.87	13.13	900.42	332.19	903.46	448.33	650.76	842.44	993.68	320.01	222.74	483.43	638.20	823.32	908.15	569.58	790.35	284.60	938.98	421.21	385.56	19.05	987.45	625.46	491.39	690.87	606.03	481.04	391.56	837.06	372.18	482.43	
849.19	272.61	813.61	752.65	719.94	464.37	595.09	713.62	783.38	816.83	197.05	421.58	640.15	105.20	990.16	430.51	388.80	929.15	850.72	773.36	947.20	838.17	398.82	438.59	529.04	4.85	918.63	919.60	840.91	290.81	402.03	690.10	562.42	215.64	442.75	282.36	679.01	37.84	994.98	462.39	853.67	192.03	882.97	493.83	296.23	873.14	923.33	684.03	802.28	774.05	457.39	749.48	612.23	855.21	188.07	141.27	859.06	106.70	60.87	699.97	396.51	461.90	390.06	957.93	676.54	831.82	240.29	355.55	868.66	235.28	
816.94	722.33	426.31	699.91	216.16	721.54	573.05	139.50	405.57	375.33	912.55	861.95	124.81	524.78	717.16	311.88	665.05	576.22	417.58	724.91	276.19	813.09	186.81	665.26	771.02	862.34	497.07	11.32	217.89	365.73	245.60	34.83	88.06	670.90	733.74	303.23	392.44	306.78	441.73	797.01	681.11	354.28	658.97	804.92	878.05	376.13	116.80	543.10	951.35	533.39	268.01	227.54	346.48	453.82	891.80	117.50	316.16	388.87	127.82	533.06	753.60	372.42	566.88	840.66	43.32	300.62	143.89	434.77	606.40	584.61	
231.78	287.51	937.89	889.74	92.44	815.94	265.87	208.24	359.04	217.22	740.63	626.06	443.76	87.11	79.88	335.56	203.61	395.04	723.42	330.43	927.10	477.02	701.85	493.98	317.68	744.17	793.60	460.57	178.93	400.00	45.19	409.71	686.51	982.08	299.45	777.95	798.02	564.32	985.19	157.06	780.55	725.82	782.12	224.31	811.93	861.00	558.87	15.53	256.04	282.29	344.96	183.13	758.31	46.81	676.11	75.99	789.97	469.71	535.56	967.91	868.71	579.75	377.62	555.22	561.82	676.07	333.17	359.84	240.40	318.37	
515.91	20.94	44.19	298.03	244.25	855.11	159.02	802.12	869.65	414.06	84.41	214.61	596.20	841.72	260.42	272.31	916.71	50.39	741.02	452.27	18.30	609.73	32.02	394.92	164.95	592.84	70.99	497.13	951.69	310.39	814.49	467.60	330.33	857.68	764.63	573.58	712.79	922.65	375.69	582.44	336.71	459.10	796.05	931.91	300.82	56.47	204.22	217.53	105.86	944.24	668.80	123.16	553.96	699.82	517.07	717.91	292.66	587.06	215.04	244.35	896.45	29.53	710.95	226.78	886.22	475.58	799.35	599.01	398.23	175.05	
181.45	733.94	633.15	976.50	665.85	932.97	32.97	869.07	150.49	137.83	813.31	818.29	259.98	367.27	518.11	776.06	85.18	809.78	363.12	299.22	54.13	259.57	327.76	764.08	485.35	213.97	239.66	284.70	811.98	636.89	458.75	992.43	370.83	91.90	968.94	36.68	24.87	1.91	904.75	174.36	138.73	718.06	991.65	397.72	85.33	509.77	173.78	169.52	319.54	535.90	467.74	372.67	794.47	794.50	136.75	279.81	8.47	375.41	563.51	819.45	12.29	22.26	811.89	382.12	113.17	780.83	417.81	137.03	781.73	322.56	
310.40	919.46	40.62	302.05	317.18	124.95	810.82	489.96	293.47	130.36	25.85	760.21	502.03	819.32	554.71	637.78	99.13	562.18	13.18	661.65	381.64	24.48	682.91	193.53	405.60	795.08	973.35	822.40	931.11	755.09	144.96	241.51	674.55	184.59	542.56	990.73	308.54	353.38	480.69	601.01	482.74	505.54	361.23	983.76	324.86	914.94	621.54	422.99	477.12	633.72	84.64	857.76	657.20	766.56	51.29	62.80	561.64	24.64	884.20	492.75	778.73	29.17	733.26	453.27	212.76	275.82	444.00	520.30	628.20	923.69	
121.31	110.94	429.23	481.54	94.70	753.09	396.47	715.24	176.08	872.60	348.97	259.73	730.35	6.17	26.29	780.64	67.97	586.92	804.28	951.17	79.67	583.01	979.34	811.93	36.28	192.09	87.75	479.28	711.39	714.95	402.97	831.70	824.89	831.20	313.24	918.59	584.29	708.71	633.83	759.38	581.31	981.80	19.10	311.66	986.96	44.39	92.30	54.93	630.31	895.58	6.10	708.98	478.59	984.43	520.92	513.87	176.52	607.67	992.15	886.91	322.62	395.12	718.61	147.51	226.33	31.85	66.10	809.62	739.56	698.93	
569.00	320.87	680.73	587.10	631.53	667.69	630.49	722.83	721.62	260.80	618.41	726.71	968.78	97.00	711.15	489.70	609.86	886.67	97.37	602.01	773.59	418.99	996.14	492.20	565.51	222.47	523.05	630.61	32.09	262.61	329.54	600.08	582.48	10.26	187.18	214.01	676.95	816.67	935.84	398.57	77.46	554.26	125.28	46.24	650.26	835.43	534.94	260.12	722.10	631.31	861.14	495.69	50.31	857.28	986.89	614.81	79.74	509.94	245.42	110.83	771.55	573.96	709.91	354.03	583.22	896.09	567.04	260.17	712.75	502.89	
657.74	789.22	57.15	782.02	834.46	706.40	617.45	369.40	965.53	339.56	999.72	826.66	834.25	50.02	683.94	821.13	663.83	762.68	331.07	908.26	872.51	102.62	482.21	582.42	455.65	65.44	478.50	22.69	324.61	191.26	524.58	981.35	979.47	580.73	763.37	813.94	287.13	380.83	183.34	252.65	719.39	183.05	79.32	553.63	232.07	762.25	374.77	894.91	524.93	704.84	803.17	397.44	806.46	285.38	978.86	262.10	349.82	457.36	283.80	673.42	647.62	807.38	654.77	627.09	388.10	418.15	441.03	674.23	797.97	623.36	
925.89	517.36	805.42	5.20	70.99	37.49	766.46	444.76	931.40	291.39	149.60	734.57	687.83	955.05	19.95	666.69	217.16	368.76	124.05	499.95	42.19	770.66	307.33	695.96	397.75	694.43	114.10	837.78	368.67	911.08	461.14	294.55	428.44	266.56	298.76	498.43	303.05	65.21	942.20	234.45	355.61	91.79	968.02	43.44	46.85	986.97	709.13	263.00	355.73	832.17	761.96	396.92	602.84	69.29	92.88	999.59	762.72	205.98	837.37	131.39	117.06	298.52	424.94	544.50	564.08	722.70	42.93	866.13	786.91	984.13	
100.58	142.51	75.92	68.60	184.95	121.77	55.57	893.08	383.77	410.31	725.25	145.73	806.22	328.09	214.01	898.10	327.69	975.73	104.08	165.06	107.12	220.14	462.57	531.06	763.64	26.65	253.75	805.57	891.78	40.66	789.70	991.36	182.18	864.63	59.97	366.13	985.39	114.54	259.21	369.16	523.85	983.46	513.89	330.07	311.56	726.90	228.17	638.24	702.64	331.25	802.30	808.75	550.39	264.88	339.81	314.03	290.53	592.57	119.60	182.31	632.23	908.30	173.67	813.41	772.93	232.64	179.54	758.32	346.18	437.75	
127.48	869.03	421.22	640.37	199.10	731.78	367.27	426.27	370.02	69.91	756.52	172.32	877.66	306.91	436.19	217.48	619.94	725.72	809.04	738.53	907.03	441.28	646.84	80.70	254.69	419.76	312.34	433.23	178.08	657.52	869.98	304.57	526.55	291.20	943.94	724.66	22.98	311.21	150.93	391.99	380.12	906.45	563.31	257.78	213.36	998.51	474.25	832.30	724.23	283.30	570.83	631.25	723.58	217.67	710.95	977.26	636.43	23.29	410.49	813.52	679.81	280.48	118.08	206.37	570.68	62.02	930.02	592.66	372.23	80.95	
983.65	751.34	986.41	546.96	9.12	199.77	545.47	482.37	32.06	269.69	764.67	601.90	899.95	488.25	818.57	610.90	465.52	455.00	633.19	875.01	268.51	313.00	155.49	385.59	518.37	725.17	446.61	448.40	317.82	817.84	528.35	301.48	569.18	514.76	847.44	577.30	713.52	392.91	59.67	744.59	661.60	823.35	346.48	561.55	311.60	165.05	172.44	776.11	619.05	804.63	651.12	886.56	117.64	805.61	272.15	635.01	530.78	717.76	83.40	847.61	535.60	610.75	149.08	104.77	125.51	995.52	681.07	838.03	388.43	739.74	
582.62	50.02	563.09	928.10	610.57	873.69	93.15	782.01	649.80	711.20	586.64	300.92	597.76	703.28	106.54	868.91	338.29	636.32	586.67	420.69	483.92	122.27	31.44	632.00	226.05	155.94	627.52	906.12	992.97	15.95	645.86	575.59	64.97	208.95	503.69	674.54	82.63	595.84	456.56	731.43	307.04	43.20	32.36	903.79	745.48	137.89	772.71	83.77	773.21	359.38	503.45	257.13	480.65	533.89	888.13	705.70	688.84	515.66	611.82	681.81	530.60	257.68	257.40	594.58	465.63	760.08	269.12	547.26	355.92	724.68	
278.69	661.96	766.88	310.05	565.75	512.36	446.94	338.46	595.13	220.15	696.84	98.58	476.28	177.49	631.47	364.41	882.19	320.31	879.07	494.01	2.12	409.67	750.68	258.51	4.25	216.31	18.60	272.37	762.57	373.52	996.05	41.26	35.48	762.92	350.31	600.23	275.28	796.26	937.69	869.41	16.41	634.53	966.99	491.69	811.02	598.46	855.10	693.21	917.77	734.17	187.22	918.88	143.84	936.91	177.39	147.09	153.21	194.99	418.46	914.78	567.51	414.51	955.05	601.99	177.43	305.36	202.22	451.72	101.62	139.91	
321.13	117.03	773.44	288.11	607.71	584.46	885.57	462.81	277.68	803.34	196.98	463.90	722.22	339.83	400.80	898.62	485.92	553.02	93.61	903.38	467.80	660.11	317.89	422.85	262.10	494.33	727.21	463.32	945.04	827.83	602.22	266.17	943.86	375.66	553.28	551.57	959.12	438.85	14.39	236.80	242.19	210.37	699.70	963.42	549.20	100.50	862.03	35.12	652.52	954.64	937.50	120.32	614.75	255.39	542.17	875.85	748.71	269.38	339.17	693.76	97.21	940.39	958.92	41.07	316.05	512.20	591.64	275.18	950.06	605.03	
510.98	192.25	814.40	210.68	155.67	363.59	310.18	17.70	397.71	961.70	971.35	335.21	82.02	586.10	589.59	623.19	461.95	338.31	891.57	800.12	32.06	987.78	740.51	989.99	28.85	56.57	502.19	619.49	330.74	452.25	224.52	840.72	643.50	38.91	51.40	798.17	401.50	360.58	814.87	798.21	322.27	786.22	133.42	403.29	372.32	722.01	26.48	833.27	60.32	917.04	633.39	91.38	904.82	373.90	81.37	932.67	429.47	582.56	552.16	759.21	34.81	775.67	599.94	677.31	813.59	650.34	475.47	215.09	10.91	290.35	
13.30	332.19	76.57	145.72	734.48	447.88	866.73	759.96	281.15	926.05	677.00	913.54	17.44	581.82	287.45	97.81	514.49	715.92	679.37	66.65	475.13	713.18	841.32	75.07	390.49	654.91	724.40	864.96	869.00	734.32	155.31	881.30	66.51	230.87	27.02	799.99	677.76	892.76	559.94	957.91	818.81	236.94	871.45	835.25	817.77	158.90	932.06	332.26	873.82	611.43	397.91	348.95	324.61	239.23	423.01	714.10	893.14	147.42	579.06	762.14	880.73	733.37	643.44	946.24	963.24	669.47	746.23	641.00	562.22	306.17	
598.91	381.04	542.11	470.36	216.29	359.88	628.27	148.35	691.14	502.09	758.78	89.04	850.03	83.39	327.27	273.05	796.49	220.41	419.46	375.55	981.55	300.20	108.92	625.00	246.44	72.16	294.46	991.66	712.16	855.69	297.83	311.06	236.72	838.94	780.43	452.01	198.82	408.69	599.36	888.96	909.78	358.14	977.00	759.81	440.53	304.27	32.86	237.03	523.69	451.32	611.58	505.24	750.52	719.49	130.24	995.96	790.65	423.70	987.62	502.81	279.39	285.45	812.87	515.11	124.39	593.30	966.12	322.21	1.99	565.48	
211.17	910.77	922.62	188.17	670.58	363.16	491.45	702.44	599.18	15.13	153.76	210.76	519.38	903.28	929.25	648.61	899.24	719.90	72.32	886.86	222.70	350.70	172.31	35.57	864.81	295.70	627.87	830.94	616.91	628.86	396.42	827.09	539.62	319.04	15.26	210.20	681.20	505.71	911.64	280.38	519.84	65.40	490.13	39.21	967.69	419.38	686.83	866.92	139.28	758.14	753.78	360.99	108.85	925.09	395.56	972.66	220.79	23.43	803.60	836.70	651.29	200.02	663.79	190.91	518.06	678.04	400.12	199.25	183.75	311.76	
478.63	702.59	376.16	967.77	740.80	343.84	387.15	427.63	210.77	525.43	185.78	963.55	885.42	293.62	888.64	280.98	266.28	109.42	303.42	69.88	945.12	953.71	268.90	608.91	144.62	785.96	286.95	543.74	984.21	469.70	854.49	462.85	172.29	230.65	430.61	912.09	573.49	816.77	339.72	783.26	342.20	524.50	746.81	227.62	817.12	635.45	507.61	83.41	743.87	810.02	152.29	689.00	763.73	420.19	297.91	907.35	206.15	583.86	451.08	190.36	53.56	305.58	652.21	224.85	535.23	82.82	136.94	108.72	898.59	475.67	
